"gameid","clkTime","roundNum","condition","clickStatus","clickColH","clickColS","clickColL","clickLocS","clickLocL","alt1Status","alt1ColH","alt1ColS","alt1ColL","alt1LocS","alt1LocL","alt2Status","alt2ColH","alt2ColS","alt2ColL","alt2LocS","alt2LocL","targetD1Diff","targetD2Diff","D1D2Diff","outcome","msgTime","role","contents","workerid_uniq","numOutcome","numRawWords","numRawChars","numCleanChars","numCleanWords","source"
"3833-5","1476990130797.0","19","speaker","green","134","96","50","3","3","distr1","111","56","50","2","2","distr2","238","68","50","1","1","12","79","72","true","1476990128837.0","speaker","the bright one","499","1.0","3","12","9","2","pragmatic"
"3833-5","1476990149206.0","20","speaker","<unk>","221","53","50","1","1","target","233","97","50","3","3","distr2","166","62","50","2","2","18","62","48","false","1476990144917.0","speaker","the darkest one","499","0.0","3","13","10","2","pragmatic"
"3833-5","1476990162647.0","21","speaker","green","146","36","50","2","1","distr1","91","23","50","3","3","distr2","56","69","50","1","2","11","30","24","true","1476990159989.0","speaker","sea foam","499","1.0","2","7","7","2","pragmatic"
"3833-5","1476990172599.0","22","speaker","pink","275","4","50","1","2","distr1","118","12","50","3","3","target","348","33","50","2","1","45","21","24","false","1476990170565.0","speaker","mauve","499","0.0","1","5","5","1","pragmatic"
"3833-5","1476990185283.0","23","speaker","mint green ish color","141","6","50","2","3","distr1","103","10","50","3","1","distr2","167","21","50","1","2","6","11","11","true","1476990183189.0","speaker","the grayest one","499","1.0","3","13","10","2","pragmatic"
"3833-5","1476990208214.0","24","speaker","grass / green","74","25","50","3","1","distr2","131","18","50","2","2","distr1","116","27","50","1","3","10","12","7","true","1476990197765.0","speaker","the one that looks like green/brown","499","1.0","6","29","22","5","pragmatic"
"3833-5","1476990220274.0","25","speaker","dark blue","238","58","50","1","2","distr2","269","26","50","3","3","distr1","216","27","50","2","1","19","18","16","true","1476990217878.0","speaker","cobalt","499","1.0","1","6","6","1","pragmatic"
"3833-5","1476990227991.0","26","speaker","orange","27","92","50","2","1","distr1","245","73","50","1","3","distr2","33","23","50","3","2","63","22","53","true","1476990226428.0","speaker","pumpkin","499","1.0","1","7","7","1","pragmatic"
"3833-5","1476990242910.0","27","speaker","greyest one","246","9","50","1","3","distr1","332","16","50","2","1","distr2","269","18","50","3","2","13","9","11","true","1476990238756.0","speaker","muted grayish purple","499","1.0","3","18","18","3","pragmatic"
"3833-5","1476990251616.0","28","speaker","regular hue blue","152","72","50","3","2","distr2","153","32","50","2","1","distr1","95","35","50","1","3","16","16","14","true","1476990250075.0","speaker","bright","499","1.0","1","6","6","1","pragmatic"
"3833-5","1476990264566.0","29","speaker","magenta","328","78","50","3","3","distr1","173","92","50","2","1","distr2","84","54","50","1","2","73","81","28","true","1476990262851.0","speaker","magenta","499","1.0","1","7","7","1","pragmatic"
"3833-5","1476990280350.0","30","speaker","grey","130","14","50","2","2","distr2","42","59","50","1","1","distr1","187","38","50","3","3","19","29","39","true","1476990276588.0","speaker","mossy color, not yellowish","499","1.0","4","22","19","3","pragmatic"
"3833-5","1476990299214.0","31","speaker","blue","219","41","50","3","2","distr2","306","80","50","2","1","target","220","12","50","1","3","12","29","34","false","1476990294507.0","speaker","mix of blueish gray","499","0.0","4","16","14","3","pragmatic"
"3833-5","1476990309849.0","32","speaker","pink","316","97","50","1","2","distr1","154","48","50","3","3","distr2","254","49","50","2","1","85","28","56","true","1476990307949.0","speaker","pink","499","1.0","1","4","4","1","pragmatic"
"3833-5","1476990320583.0","33","speaker","red","1","43","50","1","2","distr2","210","36","50","3","3","distr1","80","44","50","2","1","58","40","52","true","1476990318580.0","speaker","terracotta","499","1.0","1","10","10","1","pragmatic"
"3833-5","1476990341743.0","34","speaker","the most <unk> blue","179","25","50","3","2","distr1","25","44","50","2","1","distr2","138","90","50","1","3","37","34","54","true","1476990339291.0","speaker","bluish","499","1.0","1","6","6","1","pragmatic"
"3833-5","1476990354274.0","35","speaker","the darker green ~ the most pea green one","82","48","50","1","1","distr2","90","34","50","2","3","distr1","64","27","50","3","2","11","7","9","true","1476990352803.0","speaker","brightest","499","1.0","1","9","9","1","pragmatic"
"3833-5","1476990362015.0","36","speaker","gray","266","0","50","1","1","distr2","7","37","50","2","3","distr1","228","7","50","3","2","7","23","26","true","1476990360291.0","speaker","gray","499","1.0","1","4","4","1","pragmatic"
"3833-5","1476990380743.0","37","speaker","jungle green","109","17","50","2","1","distr2","272","50","50","3","2","distr1","56","28","50","1","3","14","47","64","true","1476990378498.0","speaker","the one with the most green","499","1.0","6","22","8","2","pragmatic"
"3833-5","1476990391401.0","38","speaker","blue","183","24","50","2","2","distr1","115","35","50","3","1","distr2","270","15","50","1","3","26","31","43","true","1476990386795.0","speaker","sky","499","1.0","1","3","3","1","pragmatic"
"3833-5","1476990403961.0","39","speaker","pinkish ~ not brite","337","19","50","1","1","distr2","91","48","50","2","2","target","354","19","50","3","3","5","51","55","false","1476990399034.0","speaker","dusty rose","499","0.0","2","9","9","2","pragmatic"
"3833-5","1476990415138.0","40","speaker","gre grey","251","17","50","1","1","distr2","311","44","50","3","2","distr1","249","32","50","2","3","9","19","19","true","1476990412610.0","speaker","muted purple","499","1.0","2","11","11","2","pragmatic"
"3833-5","1476990423160.0","41","speaker","green","132","23","50","2","3","distr1","270","30","50","1","1","distr2","351","31","50","3","2","44","52","22","true","1476990421146.0","speaker","grass","499","1.0","1","5","5","1","pragmatic"
"3833-5","1476990445631.0","42","speaker","the middle colored green","74","26","50","3","2","distr2","123","92","50","1","1","distr1","147","42","50","2","3","16","25","22","true","1476990442754.0","speaker","mossy, mix of greenish/brownish","499","1.0","4","26","24","4","pragmatic"
"3833-5","1476990456453.0","43","speaker","the orange one","42","60","50","2","1","distr1","130","93","50","1","2","distr2","325","52","50","3","3","38","57","95","true","1476990454730.0","speaker","clay","499","1.0","1","4","4","1","pragmatic"
"3833-5","1476990464536.0","44","speaker","washed color of the two greys ~ its a <unk> ~ they darkest & colors that has <unk> ~ dull","225","75","50","1","2","distr1","229","35","50","2","1","distr2","244","38","50","3","3","10","8","7","true","1476990463082.0","speaker","brightest","499","1.0","1","9","9","1","pragmatic"
"3833-5","1476990474571.0","45","speaker","muted plum","283","21","50","2","1","distr1","303","49","50","1","3","distr2","155","7","50","3","2","13","27","30","true","1476990472465.0","speaker","muted plum","499","1.0","2","9","9","2","pragmatic"
"3833-5","1476990483120.0","46","speaker","is grey","88","35","50","1","3","distr1","357","4","50","2","1","distr2","192","73","50","3","2","32","42","37","true","1476990480204.0","speaker","mossy","499","1.0","1","5","5","1","pragmatic"
"3833-5","1476990496064.0","47","speaker","pink","346","43","50","1","1","distr2","247","38","50","2","3","distr1","342","88","50","3","2","11","29","37","true","1476990491161.0","speaker","dusty rose","499","1.0","2","9","9","2","pragmatic"
"3833-5","1476990507950.0","48","speaker","reddish grey","288","8","50","3","3","distr2","5","7","50","1","1","distr1","26","10","50","2","2","15","10","6","true","1476990505873.0","speaker","one with most purplish tones","499","1.0","5","24","16","3","pragmatic"
"3833-5","1476990516349.0","49","speaker","blue","259","85","50","2","2","distr2","283","77","50","1","1","distr1","289","56","50","3","3","16","13","5","true","1476990514265.0","speaker","bluest","499","1.0","1","6","6","1","pragmatic"
"3833-5","1476990533852.0","50","speaker","<unk> ~ thank you about of clay ~ mauve , not orange and not pink","20","30","50","1","2","distr2","313","3","50","2","3","target","25","7","50","3","1","14","7","18","false","1476990527049.0","speaker","not flat gray","499","0.0","3","11","8","2","pragmatic"
"7804-6","1476989789462.0","1","speaker","brighter blue","102","20","50","2","1","distr1","49","29","50","3","3","distr2","175","52","50","1","2","15","22","30","true","1476989784748.0","speaker","Green, not sky blue not brown","201","1.0","6","23","17","4","pragmatic"
"7804-6","1476989802299.0","2","speaker","not hot pink or the bright pink / hopefully ~ darker","293","90","50","2","3","distr2","112","11","50","3","2","distr1","294","53","50","1","1","8","61","56","true","1476989799779.0","speaker","brightest pink, more vibrant, not grape","201","1.0","6","32","25","4","pragmatic"
"7804-6","1476989813244.0","3","speaker","brightest blue","166","60","50","2","2","distr2","60","67","50","1","1","distr1","169","19","50","3","3","18","32","36","true","1476989810383.0","speaker","teal, not greyish blue not lime","201","1.0","6","25","19","4","pragmatic"
"7804-6","1476989828436.0","4","speaker","middle hue","220","19","50","1","2","distr2","296","3","50","3","3","distr1","327","12","50","2","1","18","13","10","true","1476989826639.0","speaker","blueish... not purple, not grey/brown","201","1.0","5","28","22","4","pragmatic"
"7804-6","1476989849861.0","5","speaker","green with bit of an also yellow","143","36","50","2","3","distr1","97","50","50","3","2","distr2","232","6","50","1","1","13","31","39","true","1476989846571.0","speaker","not grey... not the brighter green, not the vibrant one. it's more mint/forest","201","1.0","13","60","37","7","pragmatic"
"7804-6","1476989858876.0","6","speaker","the color of a lime pie","144","82","50","2","3","distr1","99","31","50","3","2","distr2","42","75","50","1","1","18","40","30","true","1476989857615.0","speaker","brightest green","201","1.0","2","14","14","2","pragmatic"
"7804-6","1476989923310.0","9","speaker","brownish green","104","16","50","3","2","distr1","111","48","50","2","3","distr2","221","97","50","1","1","17","50","66","true","1476989920836.0","speaker","not blue not green, grey/brown","201","1.0","5","24","18","4","pragmatic"
"7804-6","1476989934205.0","10","speaker","purple","229","20","50","1","3","distr1","30","96","50","2","1","distr2","80","88","50","3","2","46","61","52","true","1476989930805.0","speaker","purple, not orange, not lime","201","1.0","5","22","16","3","pragmatic"
"7804-6","1476989946349.0","11","speaker","true yellow","54","88","50","3","3","distr1","98","59","50","1","2","distr2","37","31","50","2","1","24","27","31","true","1476989943834.0","speaker","yellow/orange, not green, not brown","201","1.0","5","28","22","4","pragmatic"
"7804-6","1476989958173.0","12","speaker","teal","154","49","50","1","1","distr2","265","17","50","2","3","distr1","197","78","50","3","2","36","43","36","true","1476989956570.0","speaker","green, not purple, not sky blue","201","1.0","6","24","18","4","pragmatic"
"7804-6","1476989967502.0","13","speaker","violet","141","55","50","3","1","distr2","238","42","50","1","3","distr1","332","79","50","2","2","86","60","33","true","1476989965931.0","speaker","green, not blue, not magenta","201","1.0","5","22","16","3","pragmatic"
"7804-6","1476990013431.0","15","speaker","blue ? ~ okay purple","76","9","50","3","3","distr1","134","21","50","1","2","distr2","171","7","50","2","1","13","10","16","true","1476990011132.0","speaker","brown, not grey, not green","201","1.0","5","20","14","3","pragmatic"
"7804-6","1476990030030.0","16","speaker","not lime, not blue, green, darker green, less vibrant","141","77","50","1","3","distr2","160","80","50","3","1","distr1","91","91","50","2","2","11","10","19","true","1476990024340.0","speaker","not lime, not blue, green, darker green, less vibrant","201","1.0","9","41","35","7","pragmatic"
"7804-6","1476990042510.0","17","speaker","pink","322","83","50","2","1","distr2","122","88","50","1","2","distr1","296","26","50","3","3","15","101","86","true","1476990039804.0","speaker","pink, not purple/grey, not green","201","1.0","5","25","19","4","pragmatic"
"7804-6","1476990055111.0","18","speaker","greenest blue","200","43","50","1","1","distr2","195","13","50","3","2","distr1","210","78","50","2","3","11","11","18","true","1476990051744.0","speaker","not blue not grey, mix of the two kinda","201","1.0","9","30","19","5","pragmatic"
"7804-6","1476990061599.0","19","speaker","tan","35","40","50","2","1","distr2","204","79","50","3","3","distr1","279","73","50","1","2","57","45","39","true","1476990059917.0","speaker","brown","201","1.0","1","5","5","1","pragmatic"
"7804-6","1476990082576.0","20","speaker","fuchsia . not the one in the last one","333","10","50","2","3","distr1","245","17","50","3","1","distr2","279","31","50","1","2","14","18","12","true","1476990077895.0","speaker","faded purple/brown/grey... not grape, not the blueish one","201","1.0","8","44","35","7","pragmatic"
"7804-6","1476990097800.0","21","speaker","lime green","101","72","50","3","1","distr2","95","93","50","1","2","distr1","80","89","50","2","3","9","7","6","true","1476990092747.0","speaker","not lime, not tennis ball... darker green","201","1.0","7","31","25","5","pragmatic"
