,Length,Language,Messsage
42797,6,English,almost no color compared to them
42798,1,English,ocean
42799,5,English,fire pit ash or dirt
42800,8,English,a humvee color if you mixed the colors
42801,5,English,sky  on the brightest day
42802,1,English,sunshine
42803,1,English,frogs
42804,2,English,gonzo barney
42805,1,English,ocean
42806,1,English,clay
42807,7,English,ocean colors but the light bright one
42808,1,English,gonzo
42809,1,English,pea
42810,1,English,dirt
42811,1,English,but
42812,1,English,dark
42813,4,English,with fire pit ash
42814,5,English,ocean in a picture book
42815,5,English,cement color on a street
42816,6,English,not bright  not happy neutral drab
42817,12,English,more of a camo color than the other one not as bright
42818,10,English,not as grocery store grape colored of the two similar
42819,13,English,not an ocean shade a twilight shade of the two it's darker
42820,11,English,the same as the one before almost sort of like dirt
42821,11,English,don't wear this color head to toe bright not warm
42822,9,English,its darker of the two less bright more warm
42823,14,English,darker color less like mixed cement more like a shade darker of the two
42824,3,English,marigold color sunset
42825,8,English,it's hot but not sunset  baby girls
42826,3,English,cement sort of
42827,1,English,brightest
42828,13,English,barney the barnier of the two not cement like grocery grapes but brighter
42829,10,English,the least cement color of the two a little brighter
42830,3,English,sunset shade sometimes
42831,1,English,oceanlike
42832,4,English,more of a grape
42833,12,English,one of these things is not like the others thats the one
42834,5,English,oceanlike southwest like not grasslike
42835,14,English,a color never to paint a living room close to the grass shade family
42836,14,English,two are close to the same its one of those its the darker one
42837,2,English,the brightest
42838,8,English,baby girls color but in your face shade
42839,1,English,tan
42840,1,English,yellow
42841,3,English,greenish less yellow
42842,1,English,purple
42843,2,English,or pink
42844,1,English,gray
42845,3,English,not lime green
42846,3,English,the other one
42847,1,English,blueish
42848,2,English,less purple
42849,1,English,blue
42850,1,English,orange
42851,2,English,grayish purple
42852,1,English,grayish
42853,1,English,blue
42854,2,English,more orange
42855,2,English,than pink
42856,2,English,green darker
42857,1,English,orange
42858,5,English,darker purple with less pink
42859,5,English,More of a brown color
42860,1,English,no
42861,1,English,green
42862,1,English,purple
42863,1,English,gray
42864,1,English,green
42865,2,English,grayish blue
42866,2,English,more gray
42867,1,English,bluer
42868,2,English,blueish purple
42869,2,English,army green
42870,2,English,not lime
42871,1,English,brownish
42872,2,English,less yellow
42873,2,English,darker purple
42874,7,English,less brighter blue not the purple one
42875,2,English,more blue
42876,1,English,brownish
42877,1,English,purple
42878,1,English,purple
42879,2,English,brighter green
42880,3,English,more green blue
42881,1,English,sorry
42882,2,English,hot pink
42883,1,English,purple
42884,2,English,less blue
42885,1,English,brightest
42886,1,English,grayish
42887,3,English,not the purple
42888,4,English,this one is tough
42889,2,English,darker gray
42890,4,English,Grey or brown grey
42891,1,English,brown
42892,2,English,good job
42893,2,English,lighter green
42894,6,English,purple with more pink in it
42895,2,English,more reddish
42896,2,English,pinkish brown
42897,1,English,red
42898,2,English,or orange
42899,4,English,darker gray less purpleish
42900,1,English,gray
42901,1,English,blue
42902,1,English,grayish
42903,1,English,green
42904,2,English,yellowish green
42905,2,English,the darkest
42906,2,English,sky color
42907,2,English,more pink
42908,6,English,is that the hilighter looking pink
42909,7,English,yes the other looks more purplish pink
42910,1,English,sorry
42911,3,English,me too lol
42912,1,English,orange
42913,7,English,not the real bright purple more dull
42914,3,English,the brightest green
42915,9,English,this is harder than i thought it would be
42916,2,English,much harder
42917,2,English,darker blue
42918,9,English,the one that is not like the other two
42919,1,English,blue
42920,1,English,purple
42921,1,English,blue
42922,1,English,olive
42923,1,English,pink
42924,4,English,not the bright purple
42925,3,English,the duller purple
42926,1,English,camo
42927,1,English,blue
42928,1,English,purple
42929,4,English,I misclicked My bad
42930,2,English,bright green
42931,2,English,no worries 
42932,1,English,orange
42933,1,English,green
42934,2,English,deeper purple
42935,4,English,not the violet one
42936,11,English,one of the grays it looks less gray than the other
42937,2,English,hot pink
42938,1,English,brown
42939,1,English,gray
42940,2,English,hot pink
42941,8,English,the brightest or most natural looking green one
42942,1,English,brown
42943,1,English,blue
42944,6,English,the purple that looks more blue
42945,3,English,the duller purple
42946,8,English,not the bright blue the other blue duller
42947,9,English,the one that is least like the other two
42948,4,English,not the brightest one
42949,1,English,um
42950,12,English,the one that looks to have more purple than blue its duller
42951,8,English,the more purple blue or the less purple
42952,2,English,nice green
42953,3,English,the drab green
42954,2,English,blueish purple
42955,1,English,blue
42956,2,English,drab green
42957,7,English,not softer blue not the gray one
42958,14,English,more natural orange not the one that looks like it has yellow in it
42959,1,English,yellow
42960,2,English,yellow green
42961,2,English,brighter green
42962,6,English,the least like the other two
42963,3,English,gray not blue
42964,1,English,purple
42965,3,English,mauve not purple
42966,3,English,yellow green bright
42967,1,English,brightest
42968,1,English,blue
42969,4,English,thanks for being fast
42970,1,English,purple
42971,2,English,you too
42972,1,English,red
42973,1,English,green
42974,3,English,the bluish purple
42975,1,English,aqua
42976,3,English,the brightest one
42977,12,English,the one that looks a little less vibrant but isn't yellow
42978,1,English,lavender
42979,1,English,pink
42980,4,English,the least vibrant one
42981,1,English,green
42982,1,English,green
42983,3,English,the darkest one
42984,4,English,the darker purple one
42985,1,English,yeah
42986,4,English,the more orangey one
42987,6,English,the one that looks like puke
42988,2,English,not green
42989,3,English,the greyish brown
42990,7,English,the yellowish green that is less bright
42991,9,English,the greyish green that is a little more green
42992,1,English,purple
42993,3,English,the brighter green
42994,4,English,the more vibrant pink
42995,7,English,the mustard yellow that is slightly brither
42996,1,English,purple
42997,3,English,the orangey brown
42998,4,English,the slightly darker purple
42999,1,English,yellow
43000,7,English,the yellow that's slightly less bright
43001,2,English,the blue
43002,2,English,greyish blue
43003,4,English,the slightly purple grey
43004,5,English,the slightly warmer/more orange brown
43005,4,English,the more bluish green
43006,1,English,red
43007,3,English,the brightest one
43008,3,English,the brightest purple
43009,1,English,purple
43010,1,English,purple
43011,1,English,green
43012,2,English,sky blue
43013,1,English,gray
43014,1,English,purple
43015,3,English,the brighter purple
43016,1,English,purple
43017,3,English,the dullest one
43018,4,English,the slightly purplish blue
43019,1,English,blue
43020,1,English,yellow
43021,2,English,purplish grey
43022,3,English,the redder purple
43023,3,English,the yellowest one
43024,3,English,the brightest one
43025,4,English,lavender not as intense
43026,1,English,orange
43027,1,English,purple
43028,1,English,lime
43029,1,English,orange
43030,1,English,red
43031,2,English,dull purp
43032,2,English,hot pink
43033,1,English,greyish
43034,2,English,neon purp
43035,1,English,purple
43036,3,English,saturdated or desaturated
43037,6,English,er vived color or dull purple
43038,1,English,vivied
43039,2,English,brownish green
43040,1,English,orange
43041,3,English,not bright red
43042,1,English,grey
43043,1,English,purple
43044,3,English,not bright pink
43045,2,English,brownish green
43046,1,English,purple
43047,1,English,pink
43048,2,English,seafoam green
43049,1,English,pink
43050,1,English,tan
43051,1,English,greenish
43052,4,English,medium pink not dull
43053,1,English,grey
43054,8,English,you can jsut say bright dull or mid
43055,1,English,goldish
43056,1,English,aqua
43057,1,English,grey
43058,1,English,grey
43059,1,English,green
43060,1,English,brownish
43061,1,English,grey
43062,1,English,grey
43063,1,English,grey
43064,1,English,redish
43065,1,English,blue
43066,1,English,grey
43067,1,English,grey
43068,1,English,purp
43069,1,English,dull
43070,1,English,dull
43071,1,English,dull
43072,1,English,dull
43073,1,English,purp
43074,1,English,dull
43075,1,English,dull
43076,1,English,greenish
43077,1,English,green
43078,3,English,light or dark
43079,1,English,dark
43080,1,English,medium
43081,2,English,not dull
43082,1,English,orange
43083,1,English,dull
43084,13,English,The target is duller purple colornot the dull/navy blue or the bright purple
43085,3,English,The brown one
43086,1,English,Blue
43087,1,English,Purple
43088,2,English,Bright yellow
43089,1,English,Purple
43090,2,English,Bright pink
43091,9,English,Gray not the purple/p8nk colors it's straight gray
43092,3,English,The darker blue
43093,3,English,Straight gray again
43094,3,English,The lighter blue
43095,6,English,The purple/gray ine not the brown/gray
43096,5,English,The 'true' green color
43097,9,English,The brightest onenot the purple/gray or the darker brown/purple
43098,1,English,Blue
43099,4,English,Brighter greengreenish/yellow sort of
43100,3,English,Pink toned one
43101,3,English,Purple NOT pink
43102,1,English,Blue
43103,2,English,Grayish purple
43104,1,English,Purple
43105,3,English,Grayish purpledarkest one
43106,1,English,Orange
43107,4,English,The most gray one
43108,3,English,The darker green
43109,2,English,Brighter blue
43110,4,English,The reddish pink one
43111,4,English,The brighter orange orange/yellow
43112,1,English,Purple
43113,1,English,Green
43114,7,English,The navy blue not the brighter blue
43115,1,English,Blue
43116,6,English,The brightest one the most blue
43117,13,English,Not the bright green not the forest green grren\blue the other darker green
43118,3,English,The darkest shade
43119,1,English,Red
43120,2,English,Darker purple
43121,7,English,Not the purple it's the brown/purple
43122,2,English,Bright pink
43123,2,English,Brightest purple
43124,1,English,Gray
43125,10,English,The navy blue/purple not the gray or the straight purple
43126,1,English,Green
43127,2,English,Bright blue
43128,9,English,Not the green not the brownish/grren the bluish green
43129,3,English,The lighter brown
43130,7,English,Not purple not yellow the other one
43131,1,English,hi
43132,2,English,hey there
43133,3,English,the brighter cyan
43134,1,English,green
43135,5,English,the bright purple almost pink
43136,1,English,blueish
43137,1,English,Oo
43138,1,English,lol
43139,7,English,that wasnot my definition of blueish lol
43140,6,English,would blueish purple have been better
43141,2,English,it was
43142,1,English,wow
43143,1,English,indeed
43144,5,English,no matter let's continue
43145,3,English,'brightest' green
43146,1,English,grey
43147,6,English,closest to sky blue light blue
43148,6,English,closest to sky blue light blue
43149,1,English,green
43150,1,English,pink
43151,1,English,yellowish
43152,10,English,wow some versions of this study are really hard Oo
43153,1,English,yep
43154,6,English,brightest grey if that makes sense
43155,14,English,it does but i'm not sure i'm going to get it right
43156,7,English,yeathat was slightly purple on my end
43157,1,English,interesting
43158,2,English,brightest cyan/blue
