,Usage,Condition,Language
44520,0,equal/far,English
44521,0,further/split,English
44522,0,further/split,English
44523,0,closer/close,English
44524,0,equal/far,English
44525,0,closer/close,English
44526,0,further/split,English
44527,0,further/split,English
44528,0,equal/far,English
44529,0,equal/far,English
44530,0,further/split,English
44531,0,further/split,English
44532,0,further/split,English
44533,0,equal/far,English
44534,0,equal/far,English
44535,0,closer/close,English
44536,0,closer/close,English
44537,0,closer/close,English
44538,0,equal/far,English
44539,0,closer/close,English
44540,0,closer/close,English
44541,0,closer/close,English
44542,0,further/split,English
44543,0,closer/close,English
44544,0,further/split,English
44545,0,further/split,English
44546,0,equal/far,English
44547,0,closer/close,English
44548,1,closer/close,English
44549,1,closer/close,English
44550,0,closer/close,English
44551,1,closer/close,English
44552,0,closer/close,English
44553,0,equal/far,English
44554,0,equal/far,English
44555,0,equal/far,English
44556,0,further/split,English
44557,0,equal/far,English
44558,0,closer/close,English
44559,0,equal/far,English
44560,1,further/split,English
44561,0,equal/far,English
44562,0,closer/close,English
44563,0,further/split,English
44564,0,closer/close,English
44565,0,further/split,English
44566,0,further/split,English
44567,0,further/split,English
44568,0,further/split,English
44569,0,further/split,English
44570,0,further/split,English
44571,0,equal/far,English
44572,0,equal/far,English
44573,0,further/split,English
44574,0,further/split,English
44575,0,further/split,English
44576,0,further/split,English
44577,0,equal/far,English
44578,0,further/split,English
44579,0,equal/far,English
44580,1,closer/close,English
44581,0,closer/close,English
44582,0,closer/close,English
44583,1,closer/close,English
44584,0,closer/close,English
44585,0,equal/far,English
44586,0,equal/far,English
44587,0,equal/far,English
44588,0,equal/far,English
44589,0,equal/far,English
44590,0,further/split,English
44591,0,further/split,English
44592,0,closer/close,English
44593,0,equal/far,English
44594,0,further/split,English
44595,0,closer/close,English
44596,0,closer/close,English
44597,0,equal/far,English
44598,0,further/split,English
44599,0,further/split,English
44600,0,closer/close,English
44601,0,further/split,English
44602,0,closer/close,English
44603,1,closer/close,English
44604,0,equal/far,English
44605,0,equal/far,English
44606,0,closer/close,English
44607,0,closer/close,English
44608,0,further/split,English
44609,0,equal/far,English
44610,0,closer/close,English
44611,0,further/split,English
44612,0,closer/close,English
44613,0,closer/close,English
44614,0,closer/close,English
44615,0,further/split,English
44616,1,closer/close,English
44617,0,closer/close,English
44618,0,equal/far,English
44619,0,further/split,English
44620,0,closer/close,English
44621,0,closer/close,English
44622,0,equal/far,English
44623,0,equal/far,English
44624,0,further/split,English
44625,0,further/split,English
44626,0,equal/far,English
44627,0,further/split,English
44628,0,closer/close,English
44629,0,equal/far,English
44630,0,further/split,English
44631,1,closer/close,English
44632,1,closer/close,English
44633,1,closer/close,English
44634,0,further/split,English
44635,0,further/split,English
44636,0,further/split,English
44637,0,further/split,English
44638,0,closer/close,English
44639,0,closer/close,English
44640,0,closer/close,English
44641,0,closer/close,English
44642,0,further/split,English
44643,0,closer/close,English
44644,1,closer/close,English
44645,1,closer/close,English
44646,0,further/split,English
44647,0,equal/far,English
44648,0,closer/close,English
44649,0,further/split,English
44650,0,further/split,English
44651,1,closer/close,English
44652,0,closer/close,English
44653,0,closer/close,English
44654,1,further/split,English
44655,0,further/split,English
44656,0,closer/close,English
44657,0,further/split,English
44658,0,further/split,English
44659,0,closer/close,English
44660,0,equal/far,English
44661,0,closer/close,English
44662,1,closer/close,English
44663,0,closer/close,English
44664,0,further/split,English
44665,0,further/split,English
44666,0,further/split,English
44667,0,further/split,English
44668,0,further/split,English
44669,0,equal/far,English
44670,0,equal/far,English
44671,0,equal/far,English
44672,0,equal/far,English
44673,0,closer/close,English
44674,0,equal/far,English
44675,0,equal/far,English
44676,0,further/split,English
44677,0,equal/far,English
44678,0,closer/close,English
44679,1,closer/close,English
44680,0,equal/far,English
44681,0,closer/close,English
44682,0,closer/close,English
44683,0,equal/far,English
44684,0,equal/far,English
44685,0,further/split,English
44686,0,further/split,English
44687,0,further/split,English
44688,0,further/split,English
44689,0,equal/far,English
44690,1,closer/close,English
44691,0,equal/far,English
44692,0,equal/far,English
44693,0,equal/far,English
44694,1,closer/close,English
44695,0,closer/close,English
44696,0,closer/close,English
44697,0,further/split,English
44698,0,equal/far,English
44699,0,further/split,English
44700,0,further/split,English
44701,0,further/split,English
44702,1,further/split,English
44703,0,equal/far,English
44704,0,equal/far,English
44705,0,closer/close,English
44706,1,equal/far,English
44707,0,equal/far,English
44708,1,further/split,English
44709,0,further/split,English
44710,0,closer/close,English
44711,0,equal/far,English
44712,0,closer/close,English
44713,0,closer/close,English
44714,0,further/split,English
44715,0,closer/close,English
44716,0,equal/far,English
44717,1,equal/far,English
44718,1,further/split,English
44719,1,further/split,English
44720,1,closer/close,English
44721,1,equal/far,English
44722,0,equal/far,English
44723,0,further/split,English
44724,0,further/split,English
44725,0,further/split,English
44726,0,equal/far,English
44727,0,closer/close,English
44728,0,closer/close,English
44729,0,closer/close,English
44730,0,further/split,English
44731,0,equal/far,English
44732,1,closer/close,English
44733,0,further/split,English
44734,0,closer/close,English
44735,0,closer/close,English
44736,0,further/split,English
44737,0,closer/close,English
44738,0,equal/far,English
44739,1,closer/close,English
44740,0,equal/far,English
44741,0,equal/far,English
44742,0,further/split,English
44743,0,equal/far,English
44744,0,further/split,English
44745,1,closer/close,English
44746,1,closer/close,English
44747,0,closer/close,English
44748,0,further/split,English
44749,0,equal/far,English
44750,0,closer/close,English
44751,0,closer/close,English
44752,0,closer/close,English
44753,0,equal/far,English
44754,0,further/split,English
44755,0,closer/close,English
44756,0,equal/far,English
44757,0,closer/close,English
44758,0,closer/close,English
44759,0,equal/far,English
44760,0,further/split,English
44761,0,equal/far,English
44762,0,equal/far,English
44763,0,closer/close,English
44764,0,equal/far,English
44765,0,further/split,English
44766,0,further/split,English
44767,0,further/split,English
44768,0,further/split,English
44769,0,equal/far,English
44770,0,equal/far,English
44771,0,further/split,English
44772,0,further/split,English
44773,0,further/split,English
44774,0,further/split,English
44775,0,further/split,English
44776,0,further/split,English
44777,0,equal/far,English
44778,0,equal/far,English
44779,0,closer/close,English
44780,0,closer/close,English
44781,0,closer/close,English
44782,0,closer/close,English
44783,0,closer/close,English
44784,0,closer/close,English
44785,0,closer/close,English
44786,0,further/split,English
44787,0,equal/far,English
44788,1,closer/close,English
44789,0,closer/close,English
44790,0,closer/close,English
44791,0,closer/close,English
44792,0,closer/close,English
44793,0,equal/far,English
44794,0,equal/far,English
44795,0,equal/far,English
44796,1,equal/far,English
44797,0,equal/far,English
44798,0,closer/close,English
44799,0,closer/close,English
44800,1,closer/close,English
44801,0,closer/close,English
44802,0,closer/close,English
44803,0,closer/close,English
44804,0,further/split,English
44805,0,further/split,English
44806,0,further/split,English
44807,0,further/split,English
44808,0,further/split,English
44809,0,closer/close,English
44810,0,closer/close,English
44811,0,closer/close,English
44812,0,closer/close,English
44813,0,closer/close,English
44814,0,further/split,English
44815,0,further/split,English
44816,0,further/split,English
44817,0,further/split,English
44818,0,further/split,English
44819,0,further/split,English
44820,0,further/split,English
44821,0,further/split,English
44822,0,further/split,English
44823,0,closer/close,English
44824,0,closer/close,English
44825,0,closer/close,English
44826,0,further/split,English
44827,0,further/split,English
44828,0,further/split,English
44829,0,equal/far,English
44830,0,closer/close,English
44831,0,closer/close,English
44832,0,further/split,English
44833,0,further/split,English
44834,0,further/split,English
44835,0,further/split,English
44836,0,further/split,English
44837,0,further/split,English
44838,0,further/split,English
44839,0,closer/close,English
44840,0,closer/close,English
44841,0,closer/close,English
44842,0,closer/close,English
44843,0,closer/close,English
44844,0,equal/far,English
44845,0,closer/close,English
44846,0,closer/close,English
44847,0,closer/close,English
44848,0,further/split,English
44849,0,further/split,English
44850,0,closer/close,English
44851,0,closer/close,English
44852,0,closer/close,English
44853,0,closer/close,English
44854,0,further/split,English
44855,0,further/split,English
44856,0,further/split,English
44857,0,further/split,English
44858,0,closer/close,English
44859,0,closer/close,English
44860,0,further/split,English
44861,1,further/split,English
44862,0,further/split,English
44863,0,further/split,English
44864,0,further/split,English
44865,0,further/split,English
44866,0,further/split,English
44867,0,further/split,English
44868,0,equal/far,English
44869,0,equal/far,English
44870,0,closer/close,English
44871,0,closer/close,English
44872,0,closer/close,English
44873,0,closer/close,English
44874,0,closer/close,English
44875,0,closer/close,English
44876,0,closer/close,English
44877,0,closer/close,English
44878,0,closer/close,English
44879,0,closer/close,English
44880,0,equal/far,English
44881,0,equal/far,English
44882,0,equal/far,English
44883,0,closer/close,English
44884,0,closer/close,English
44885,0,further/split,English
44886,0,further/split,English
44887,0,further/split,English
44888,0,closer/close,English
44889,0,closer/close,English
44890,0,closer/close,English
44891,0,further/split,English
44892,0,equal/far,English
44893,0,further/split,English
44894,0,equal/far,English
44895,0,equal/far,English
44896,0,equal/far,English
44897,0,further/split,English
44898,1,closer/close,English
44899,0,further/split,English
44900,0,further/split,English
44901,0,further/split,English
44902,0,further/split,English
44903,0,further/split,English
