,Length,Language,roundid
44029,1,English,7174-e.11
44030,1,English,3660-d.26
44031,1,English,3660-d.25
44032,3,English,3660-d.24
44033,1,English,3660-d.29
44034,1,English,3660-d.28
44035,1,English,7174-e.19
44036,1,English,7174-e.18
44037,1,English,9175-b.48
44038,1,English,9175-b.49
44039,1,English,2472-9.31
44040,1,English,9911-6.44
44041,1,English,2472-9.30
44042,1,English,8925-0.29
44043,1,English,7564-3.23
44044,1,English,7564-3.22
44045,1,English,7564-3.21
44046,1,English,7564-3.20
44047,3,English,7564-3.27
44048,1,English,7564-3.26
44049,1,English,7564-3.25
44050,1,English,7564-3.24
44051,1,English,0249-2.30
44052,1,English,6639-9.1
44053,1,English,7564-3.29
44054,1,English,6639-9.3
44055,1,English,6639-9.4
44056,1,English,6639-9.5
44057,1,English,6639-9.6
44058,1,English,6639-9.7
44059,1,English,1651-6.16
44060,1,English,1651-6.17
44061,1,English,1651-6.14
44062,1,English,1651-6.15
44063,1,English,1651-6.12
44064,1,English,1651-6.13
44065,1,English,1651-6.10
44066,1,English,1651-6.11
44067,1,English,4302-e.11
44068,3,English,5718-7.48
44069,1,English,9911-6.46
44070,1,English,1651-6.19
44071,2,English,9191-c.21
44072,1,English,9191-c.20
44073,1,English,9191-c.23
44074,2,English,9191-c.22
44075,1,English,9191-c.25
44076,1,English,9191-c.24
44077,1,English,9191-c.27
44078,1,English,9191-c.26
44079,1,English,9191-c.29
44080,1,English,9191-c.28
44081,1,English,6171-1.32
44082,1,English,7449-9.12
44083,1,English,7449-9.13
44084,1,English,7449-9.10
44085,1,English,7449-9.11
44086,1,English,7449-9.16
44087,1,English,7449-9.17
44088,1,English,7449-9.14
44089,1,English,7449-9.15
44090,1,English,3319-d.12
44091,1,English,7449-9.18
44092,1,English,7449-9.19
44093,1,English,9115-f.34
44094,1,English,0713-f.41
44095,1,English,0713-f.40
44096,1,English,0713-f.43
44097,1,English,3319-d.15
44098,1,English,0713-f.45
44099,1,English,9115-f.37
44100,1,English,0713-f.44
44101,1,English,0713-f.47
44102,1,English,0713-f.46
44103,2,English,6116-3.38
44104,1,English,6116-3.39
44105,1,English,6116-3.34
44106,1,English,6116-3.35
44107,1,English,6116-3.36
44108,1,English,6116-3.37
44109,1,English,6116-3.30
44110,1,English,6116-3.31
44111,1,English,6116-3.32
44112,1,English,6116-3.33
44113,1,English,3319-d.17
44114,1,English,9115-f.31
44115,1,English,2409-5.50
44116,1,English,0869-7.41
44117,1,English,9115-f.30
44118,2,English,4490-3.50
44119,1,English,3071-a.11
44120,1,English,3071-a.10
44121,1,English,3071-a.13
44122,1,English,9713-c.38
44123,1,English,9713-c.39
44124,1,English,9115-f.33
44125,2,English,9713-c.32
44126,3,English,9713-c.33
44127,1,English,9713-c.30
44128,3,English,9713-c.31
44129,1,English,9713-c.36
44130,1,English,9713-c.37
44131,2,English,9713-c.34
44132,2,English,9713-c.35
44133,1,English,1613-e.46
44134,1,English,1613-e.47
44135,1,English,1613-e.44
44136,1,English,1613-e.45
44137,1,English,1613-e.42
44138,1,English,1613-e.43
44139,1,English,1613-e.40
44140,1,English,1613-e.41
44141,1,English,2269-9.7
44142,1,English,2269-9.6
44143,1,English,2269-9.4
44144,1,English,2269-9.3
44145,1,English,2269-9.2
44146,1,English,1613-e.48
44147,1,English,1613-e.49
44148,1,English,9617-0.17
44149,1,English,9617-0.14
44150,1,English,9617-0.15
44151,1,English,9617-0.12
44152,1,English,9617-0.13
44153,1,English,9617-0.10
44154,1,English,9617-0.11
44155,1,English,9617-0.18
44156,1,English,9617-0.19
44157,1,English,7383-6.29
44158,1,English,7383-6.28
44159,1,English,7383-6.21
44160,1,English,7383-6.20
44161,1,English,7383-6.23
44162,1,English,7383-6.22
44163,1,English,7383-6.24
44164,1,English,7383-6.27
44165,2,English,7383-6.26
44166,1,English,2891-d.5
44167,1,English,2891-d.4
44168,1,English,2891-d.7
44169,1,English,2891-d.6
44170,1,English,2891-d.1
44171,1,English,2891-d.3
44172,1,English,2891-d.2
44173,1,English,2891-d.9
44174,1,English,2891-d.8
44175,1,English,3920-e.7
44176,1,English,2687-b.22
44177,1,English,4261-9.11
44178,1,English,4261-9.10
44179,1,English,8516-9.18
44180,1,English,4261-9.12
44181,1,English,4261-9.15
44182,1,English,4261-9.14
44183,1,English,4261-9.17
44184,1,English,1856-c.44
44185,1,English,8516-9.12
44186,1,English,8516-9.13
44187,1,English,8516-9.10
44188,1,English,8516-9.11
44189,1,English,8516-9.16
44190,1,English,8516-9.17
44191,2,English,8516-9.14
44192,1,English,8516-9.15
44193,1,English,7528-f.50
44194,1,English,2329-a.25
44195,2,English,2329-a.24
44196,1,English,2329-a.27
44197,1,English,5932-1.42
44198,1,English,5932-1.43
44199,1,English,5932-1.40
44200,1,English,2329-a.26
44201,1,English,5932-1.46
44202,1,English,5932-1.47
44203,1,English,5932-1.44
44204,1,English,5932-1.45
44205,1,English,2329-a.21
44206,1,English,5932-1.48
44207,1,English,5932-1.49
44208,1,English,2329-a.20
44209,1,English,2329-a.23
44210,1,English,2329-a.22
44211,1,English,4120-1.26
44212,1,English,4120-1.27
44213,1,English,4120-1.24
44214,1,English,4120-1.25
44215,1,English,4120-1.22
44216,1,English,4120-1.23
44217,1,English,4120-1.20
44218,1,English,4120-1.21
44219,1,English,0891-0.5
44220,1,English,4120-1.28
44221,1,English,4120-1.29
44222,1,English,5704-b.48
44223,1,English,9894-3.42
44224,1,English,9894-3.41
44225,1,English,9894-3.40
44226,4,English,9894-3.47
44227,1,English,9894-3.46
44228,1,English,9894-3.45
44229,1,English,9894-3.44
44230,1,English,5704-b.40
44231,1,English,5704-b.41
44232,1,English,5704-b.42
44233,1,English,5704-b.43
44234,2,English,5704-b.44
44235,1,English,5704-b.45
44236,1,English,5704-b.46
44237,1,English,5704-b.47
44238,1,English,1925-1.33
44239,1,English,1925-1.32
44240,1,English,1925-1.31
44241,1,English,1925-1.30
44242,1,English,1925-1.37
44243,1,English,1925-1.36
44244,1,English,1925-1.35
44245,1,English,1925-1.34
44246,1,English,8292-7.20
44247,1,English,8292-7.21
44248,1,English,1925-1.39
44249,1,English,1925-1.38
44250,1,English,8292-7.24
44251,1,English,8292-7.25
44252,1,English,8292-7.26
44253,1,English,8292-7.27
44254,1,English,3159-3.29
44255,1,English,3159-3.28
44256,1,English,3159-3.23
44257,3,English,3159-3.22
44258,1,English,3159-3.21
44259,1,English,3262-2.7
44260,1,English,3159-3.27
44261,1,English,3159-3.26
44262,1,English,3159-3.25
44263,1,English,3159-3.24
44264,1,English,9288-a.24
44265,9,English,9288-a.25
44266,1,English,7254-e.4
44267,1,English,7254-e.5
44268,1,English,1642-d.37
44269,3,English,6338-3.14
44270,1,English,6338-3.15
44271,1,English,6338-3.16
44272,1,English,6338-3.17
44273,1,English,6338-3.10
44274,1,English,6338-3.11
44275,3,English,6338-3.12
44276,1,English,6338-3.13
44277,1,English,9288-a.28
44278,1,English,6338-3.18
44279,1,English,6338-3.19
44280,2,English,9288-a.29
44281,1,English,3360-0.11
44282,1,English,3360-0.10
44283,2,English,3360-0.13
44284,1,English,3360-0.12
44285,1,English,3360-0.15
44286,1,English,3360-0.14
44287,1,English,3360-0.17
44288,1,English,3360-0.16
44289,1,English,3360-0.19
44290,1,English,3360-0.18
44291,1,English,7254-e.7
44292,1,English,9993-d.2
44293,1,English,8274-0.18
44294,2,English,3563-2.50
44295,1,English,0473-c.25
44296,1,English,0473-c.24
44297,1,English,0473-c.23
44298,1,English,0473-c.22
44299,1,English,0473-c.21
44300,1,English,0473-c.20
44301,1,English,8274-0.10
44302,1,English,8274-0.11
44303,1,English,8274-0.12
44304,1,English,8274-0.13
44305,1,English,8274-0.14
44306,1,English,8274-0.15
44307,2,English,8274-0.16
44308,1,English,8274-0.17
44309,1,English,4377-5.20
44310,1,English,4377-5.21
44311,1,English,4377-5.22
44312,1,English,4377-5.23
44313,1,English,4377-5.24
44314,1,English,4377-5.25
44315,1,English,4377-5.26
44316,1,English,4377-5.27
44317,1,English,4377-5.28
44318,1,English,4377-5.29
44319,1,English,7254-e.2
44320,3,English,3012-6.17
44321,1,English,5913-4.28
44322,1,English,3012-6.15
44323,1,English,3012-6.14
44324,1,English,3012-6.13
44325,6,English,3012-6.12
44326,2,English,3012-6.11
44327,1,English,3012-6.10
44328,1,English,1642-d.34
44329,1,English,3012-6.19
44330,1,English,5617-8.22
44331,1,English,7254-e.3
44332,1,English,0022-7.18
44333,1,English,0022-7.19
44334,1,English,0022-7.14
44335,5,English,0022-7.15
44336,3,English,0022-7.16
44337,1,English,0022-7.17
44338,1,English,0022-7.10
44339,1,English,0022-7.11
44340,1,English,0022-7.12
44341,1,English,0022-7.13
44342,1,English,1729-3.1
44343,1,English,1406-5.9
44344,1,English,1729-3.3
44345,1,English,1729-3.2
44346,1,English,1729-3.5
44347,1,English,1729-3.4
44348,1,English,1729-3.7
44349,1,English,1406-5.8
44350,1,English,1729-3.9
44351,1,English,1729-3.8
44352,2,English,1228-a.9
44353,2,English,1228-a.8
44354,1,English,1228-a.3
44355,2,English,1228-a.2
44356,4,English,1228-a.1
44357,2,English,1228-a.7
44358,2,English,1228-a.6
44359,1,English,1228-a.5
44360,1,English,1228-a.4
44361,3,English,6259-3.23
44362,1,English,6259-3.22
44363,1,English,6259-3.21
44364,1,English,6259-3.20
44365,1,English,6259-3.27
44366,1,English,6259-3.26
44367,1,English,6259-3.25
44368,1,English,6259-3.24
44369,3,English,6259-3.29
44370,1,English,6259-3.28
44371,1,English,5404-e.50
44372,1,English,1406-5.7
44373,1,English,5913-4.29
44374,1,English,1406-5.6
44375,1,English,7018-f.50
44376,6,English,6305-1.29
44377,1,English,6305-1.28
44378,1,English,6305-1.27
44379,2,English,6305-1.26
44380,2,English,6305-1.25
44381,10,English,6305-1.24
44382,3,English,6305-1.23
44383,1,English,6305-1.22
44384,2,English,6305-1.21
44385,4,English,6305-1.20
44386,1,English,3285-1.46
44387,1,English,0716-6.37
44388,1,English,0716-6.36
44389,1,English,0716-6.35
44390,1,English,0716-6.34
44391,1,English,0716-6.33
44392,1,English,0716-6.32
44393,1,English,0716-6.31
44394,1,English,0716-6.30
44395,1,English,8367-b.5
44396,1,English,8367-b.4
44397,1,English,8367-b.7
44398,1,English,4285-a.10
44399,1,English,8367-b.1
44400,2,English,3724-2.5
44401,1,English,0716-6.39
44402,1,English,0716-6.38
44403,1,English,3724-2.4
44404,1,English,3724-2.3
44405,1,English,3285-1.40
44406,3,English,3724-2.2
44407,1,English,3724-2.1
44408,1,English,8695-0.33
44409,3,English,8695-0.32
44410,3,English,8695-0.31
44411,1,English,8695-0.30
44412,1,English,0433-7.49
44413,1,English,8695-0.36
44414,1,English,8695-0.35
44415,1,English,8695-0.34
44416,1,English,0433-7.44
44417,1,English,0433-7.47
44418,1,English,8695-0.38
44419,1,English,0433-7.41
44420,9,English,0433-7.43
44421,2,English,0433-7.42
44422,1,English,7158-d.21
44423,1,English,1613-e.33
44424,1,English,8538-2.50
44425,2,English,3714-6.50
44426,2,English,3724-2.8
44427,1,English,6977-4.38
44428,1,English,6977-4.39
44429,1,English,3358-0.26
44430,1,English,6977-4.30
44431,1,English,6977-4.31
44432,1,English,6977-4.32
44433,1,English,6977-4.33
44434,1,English,6977-4.34
44435,1,English,6977-4.35
44436,1,English,6977-4.36
44437,1,English,6977-4.37
44438,1,English,4845-f.29
44439,1,English,4845-f.28
44440,1,English,3225-1.44
44441,3,English,4845-f.21
44442,1,English,4845-f.20
44443,1,English,4845-f.23
44444,2,English,4845-f.22
44445,1,English,4845-f.25
44446,1,English,4845-f.24
44447,1,English,4845-f.27
44448,1,English,4845-f.26
44449,1,English,6771-0.27
44450,1,English,6771-0.26
44451,1,English,6771-0.25
44452,1,English,6771-0.24
44453,1,English,6771-0.23
44454,1,English,6771-0.22
44455,1,English,6771-0.21
44456,1,English,6771-0.20
44457,1,English,3225-1.41
44458,1,English,6576-b.50
44459,1,English,6771-0.29
44460,2,English,6771-0.28
44461,1,English,4879-7.10
44462,1,English,4879-7.11
44463,1,English,4879-7.12
44464,1,English,4879-7.13
44465,2,English,4879-7.14
44466,1,English,4860-7.6
44467,1,English,4879-7.16
44468,1,English,4879-7.17
44469,1,English,4879-7.18
44470,1,English,4879-7.19
44471,1,English,4860-7.7
44472,5,English,3159-0.9
44473,3,English,4860-7.8
44474,1,English,3850-8.18
44475,1,English,4860-7.9
44476,1,English,8901-6.39
44477,1,English,8901-6.38
44478,1,English,5711-e.29
44479,1,English,5711-e.28
44480,1,English,5711-e.25
44481,1,English,5711-e.24
44482,1,English,5711-e.27
44483,1,English,5711-e.26
44484,1,English,5711-e.21
44485,1,English,5711-e.20
44486,1,English,5711-e.23
44487,1,English,5711-e.22
44488,1,English,0813-a.23
44489,1,English,0813-a.22
44490,1,English,0813-a.21
44491,1,English,0813-a.20
44492,1,English,0813-a.27
44493,2,English,0813-a.26
44494,1,English,0813-a.25
44495,2,English,0813-a.24
44496,1,English,0813-a.29
44497,1,English,0813-a.28
44498,1,English,3159-0.1
44499,1,English,1211-6.50
44500,1,English,3159-0.7
44501,1,English,3159-0.6
44502,2,English,3600-c.30
44503,1,English,8901-6.33
44504,1,English,2068-1.44
44505,1,English,3600-c.37
44506,1,English,8901-6.32
44507,1,English,3600-c.36
44508,1,English,4120-1.40
44509,1,English,4120-1.41
44510,1,English,4120-1.42
44511,1,English,4120-1.43
44512,1,English,4120-1.44
44513,2,English,2068-1.42
44514,1,English,3600-c.39
44515,1,English,4120-1.45
44516,1,English,6661-0.21
44517,1,English,6661-0.20
44518,1,English,6661-0.23
44519,1,English,6661-0.22
44520,1,English,6661-0.25
44521,1,English,6661-0.24
44522,1,English,6661-0.27
44523,1,English,6661-0.26
44524,1,English,6661-0.29
44525,1,English,6661-0.28
44526,1,English,9175-b.3
44527,1,English,4120-1.47
44528,1,English,9175-b.5
44529,1,English,0235-d.46
44530,1,English,9175-b.7
44531,1,English,9175-b.6
44532,1,English,5169-f.29
44533,1,English,5169-f.28
44534,1,English,0235-d.47
44535,1,English,7879-8.39
44536,1,English,5169-f.21
44537,1,English,0235-d.40
44538,1,English,5169-f.23
44539,1,English,5169-f.22
44540,1,English,5169-f.25
44541,1,English,5169-f.24
44542,1,English,5169-f.27
44543,1,English,0235-d.41
44544,1,English,8794-6.48
44545,1,English,8794-6.49
44546,1,English,2200-3.13
44547,1,English,8794-6.40
44548,1,English,8794-6.41
44549,1,English,8794-6.42
44550,1,English,8794-6.43
44551,1,English,8794-6.44
44552,1,English,8794-6.45
44553,1,English,8794-6.46
44554,1,English,8794-6.47
44555,1,English,9629-5.43
44556,2,English,8773-e.19
44557,1,English,8773-e.18
44558,1,English,9629-5.42
44559,1,English,8773-e.15
44560,1,English,8773-e.14
44561,1,English,8773-e.17
44562,2,English,8773-e.16
44563,1,English,8773-e.11
44564,5,English,8773-e.10
44565,1,English,8773-e.13
44566,2,English,8773-e.12
44567,2,English,9629-5.40
44568,1,English,9629-5.47
44569,1,English,9629-5.46
44570,1,English,9629-5.45
44571,1,English,9629-5.44
44572,1,English,0847-6.43
44573,1,English,4033-4.28
44574,1,English,8569-c.50
44575,4,English,5567-1.35
44576,1,English,5567-1.34
44577,1,English,6576-b.9
44578,1,English,6576-b.8
44579,1,English,5567-1.31
44580,1,English,5567-1.30
44581,1,English,5567-1.33
44582,1,English,5567-1.32
44583,1,English,6576-b.3
44584,1,English,6576-b.2
44585,1,English,6576-b.1
44586,1,English,6576-b.7
44587,1,English,6576-b.6
44588,1,English,6576-b.5
44589,2,English,6576-b.4
44590,1,English,9148-7.45
44591,2,English,9148-7.44
44592,3,English,9148-7.47
44593,1,English,9148-7.46
44594,1,English,9148-7.41
44595,1,English,9148-7.40
44596,1,English,9148-7.43
44597,1,English,9148-7.42
44598,1,English,8972-7.45
44599,1,English,8972-7.44
44600,1,English,8972-7.47
44601,1,English,8972-7.46
44602,1,English,9148-7.49
44603,1,English,9148-7.48
44604,1,English,8972-7.43
44605,1,English,8972-7.42
44606,1,English,5144-7.12
44607,1,English,5144-7.13
44608,1,English,5144-7.10
44609,1,English,5144-7.11
44610,1,English,5144-7.16
44611,1,English,5144-7.17
44612,1,English,5144-7.14
44613,1,English,5144-7.15
44614,1,English,5144-7.18
44615,1,English,5144-7.19
44616,2,English,9823-2.50
44617,1,English,0375-6.16
44618,1,English,0375-6.17
44619,1,English,0375-6.14
44620,1,English,0375-6.15
44621,1,English,0375-6.12
44622,1,English,0375-6.13
44623,2,English,0375-6.10
44624,1,English,0375-6.11
44625,1,English,0375-6.18
44626,1,English,0375-6.19
44627,1,English,2851-a.8
44628,1,English,2851-a.9
44629,1,English,2851-a.1
44630,1,English,2851-a.2
44631,1,English,2851-a.3
44632,1,English,2851-a.4
44633,1,English,2851-a.5
44634,1,English,2851-a.6
44635,1,English,2851-a.7
44636,1,English,9487-1.18
44637,1,English,9487-1.19
44638,1,English,9487-1.16
44639,1,English,9487-1.17
44640,1,English,9487-1.14
44641,1,English,9487-1.15
44642,1,English,9487-1.12
44643,1,English,9487-1.13
44644,1,English,9487-1.10
44645,1,English,9487-1.11
44646,1,English,5704-b.7
44647,1,English,5704-b.6
44648,1,English,5704-b.5
44649,1,English,5704-b.4
44650,1,English,5704-b.3
44651,1,English,5704-b.2
44652,1,English,5704-b.1
44653,1,English,5704-b.9
44654,3,English,5704-b.8
44655,1,English,8953-9.15
44656,1,English,8953-9.14
44657,1,English,8953-9.17
44658,1,English,8953-9.11
44659,1,English,8953-9.10
44660,1,English,8953-9.13
44661,1,English,8953-9.12
44662,1,English,8953-9.18
44663,2,English,3792-7.50
44664,1,English,2780-1.33
44665,2,English,2780-1.32
44666,2,English,2780-1.31
44667,1,English,2780-1.30
44668,1,English,2780-1.37
44669,1,English,2780-1.36
44670,1,English,2780-1.35
44671,1,English,2780-1.34
44672,1,English,1136-b.29
44673,1,English,1136-b.28
44674,1,English,2780-1.39
44675,1,English,2780-1.38
44676,4,English,6570-5.1
44677,1,English,6647-7.11
44678,1,English,6570-5.6
44679,1,English,9850-2.50
44680,1,English,6520-0.16
44681,1,English,6520-0.17
44682,1,English,6520-0.14
44683,1,English,6520-0.15
44684,1,English,6520-0.12
44685,1,English,6520-0.13
44686,1,English,6520-0.10
44687,1,English,6520-0.11
44688,1,English,6327-c.50
44689,1,English,6570-5.5
44690,1,English,9266-e.22
44691,1,English,6520-0.18
44692,1,English,6520-0.19
44693,1,English,7053-5.13
44694,1,English,9266-e.23
44695,1,English,6932-d.50
44696,2,English,0109-c.49
44697,1,English,0109-c.48
44698,3,English,0109-c.47
44699,1,English,0109-c.46
44700,1,English,0109-c.45
44701,3,English,0109-c.44
44702,1,English,0109-c.43
44703,3,English,0109-c.42
44704,1,English,0109-c.41
44705,3,English,0109-c.40
44706,1,English,6289-e.1
44707,4,English,4719-3.27
44708,2,English,4719-3.24
44709,1,English,6289-e.2
44710,1,English,6289-e.5
44711,1,English,6289-e.4
44712,1,English,6289-e.7
44713,1,English,6289-e.6
44714,1,English,6289-e.9
44715,1,English,6289-e.8
44716,1,English,8063-b.8
44717,1,English,8063-b.9
44718,4,English,4719-3.28
44719,1,English,4719-3.29
44720,1,English,9258-7.16
44721,1,English,1562-0.48
44722,1,English,1562-0.49
44723,2,English,7690-c.8
44724,2,English,7690-c.9
44725,1,English,1562-0.44
44726,1,English,1562-0.45
44727,1,English,1562-0.46
44728,1,English,1562-0.47
44729,1,English,1562-0.40
44730,1,English,1562-0.41
44731,1,English,1562-0.42
44732,1,English,1562-0.43
44733,1,English,3802-d.21
44734,1,English,3802-d.20
44735,1,English,3802-d.23
44736,1,English,9258-7.15
44737,1,English,3802-d.25
44738,1,English,3802-d.24
44739,1,English,3802-d.27
44740,1,English,3802-d.26
44741,1,English,3802-d.29
44742,1,English,9258-7.12
44743,1,English,9258-7.13
44744,1,English,8571-7.31
44745,1,English,8571-7.30
44746,1,English,8816-8.21
44747,1,English,8571-7.32
44748,1,English,8816-8.27
44749,1,English,8571-7.34
44750,2,English,8816-8.25
44751,1,English,8816-8.24
44752,1,English,8571-7.39
44753,1,English,8571-7.38
44754,1,English,8816-8.29
44755,1,English,8816-8.28
44756,1,English,7201-5.1
44757,1,English,2576-f.31
44758,2,English,2576-f.30
44759,1,English,2576-f.33
44760,1,English,2576-f.32
44761,4,English,2576-f.35
44762,1,English,2576-f.34
44763,1,English,2576-f.37
44764,2,English,2664-4.50
44765,1,English,2576-f.39
44766,1,English,2576-f.38
44767,3,English,7018-f.20
44768,1,English,7179-0.50
