comparative,Condition,Language,Message
False,equal/far,Chinese,灰色
False,further/split,Chinese,灰色
False,closer/close,Chinese,绿色
False,further/split,Chinese,绿色
False,closer/close,Chinese,绿色
False,closer/close,Chinese,浅蓝
False,further/split,Chinese,黄
False,closer/close,Chinese,蓝
False,closer/close,Chinese,粉
False,further/split,Chinese,绿
False,closer/close,Chinese,绿
False,equal/far,Chinese,灰
False,further/split,Chinese,绿
False,further/split,Chinese,暗
False,further/split,Chinese,红
False,equal/far,Chinese,蓝
False,equal/far,Chinese,蓝
False,further/split,Chinese,橙
False,closer/close,Chinese,暗
False,further/split,Chinese,紫色
False,further/split,Chinese,灰色
False,closer/close,Chinese,红
False,equal/far,Chinese,绿色
False,further/split,Chinese,黄色
False,closer/close,Chinese,黄色
False,closer/close,Chinese,红
False,further/split,Chinese,绿色
False,equal/far,Chinese,蓝
False,equal/far,Chinese,红
False,further/split,Chinese,紫色
False,equal/far,Chinese,蓝
False,further/split,Chinese,蓝色
False,equal/far,Chinese,紫色
False,closer/close,Chinese,水泥棕色
False,further/split,Chinese,浅粉色
False,further/split,Chinese,纯蓝色
False,equal/far,Chinese,青色
False,further/split,Chinese,纯粉红色
False,equal/far,Chinese,绿色
False,further/split,Chinese,紫色
False,closer/close,Chinese,棕色
False,closer/close,Chinese,黑金
False,closer/close,Chinese,棕色
False,closer/close,Chinese,黑金
False,equal/far,Chinese,不紫色
False,equal/far,Chinese,不是蓝色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,深紫色
False,equal/far,Chinese,灰色
False,closer/close,Chinese,浅紫色
False,further/split,Chinese,粉
False,equal/far,Chinese,靠近黄金
False,equal/far,Chinese,灰色
False,further/split,Chinese,浅紫色
False,further/split,Chinese,绿色
False,further/split,Chinese,暗淡的绿色
False,closer/close,Chinese,池蓝色
False,further/split,Chinese,靠近灰色
False,closer/close,Chinese,靠近灰色
False,closer/close,Chinese,灰色
False,closer/close,Chinese,纯紫色
False,closer/close,Chinese,纯绿色
False,closer/close,Chinese,位深紫色
False,further/split,Chinese,紫色
False,equal/far,Chinese,灰色
False,equal/far,Chinese,黄色
False,closer/close,Chinese,灰色
False,further/split,Chinese,灰色
False,equal/far,Chinese,粉
False,further/split,Chinese,棕色紫色
False,further/split,Chinese,蓝色
False,closer/close,Chinese,纯深蓝色
False,closer/close,Chinese,棕色绿色
False,closer/close,Chinese,紫色
False,closer/close,Chinese,绿色
False,closer/close,Chinese,纯红
False,closer/close,Chinese,纯紫色
False,equal/far,Chinese,深蓝
False,further/split,Chinese,紫色
False,equal/far,Chinese,绿色
False,closer/close,Chinese,蓝色混合绿色
False,equal/far,Chinese,蓝色
False,further/split,Chinese,黄金混合绿色
False,closer/close,Chinese,深粉色
False,further/split,Chinese,灰色
False,equal/far,Chinese,土
False,closer/close,Chinese,最红
False,closer/close,Chinese,粉红
False,equal/far,Chinese,红
False,further/split,Chinese,紫色
False,closer/close,Chinese,暗紫
False,equal/far,Chinese,暗紫
False,further/split,Chinese,黄
False,closer/close,Chinese,最暗红
False,further/split,Chinese,紫色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,绿
False,equal/far,Chinese,桃红
False,further/split,Chinese,紫
False,equal/far,Chinese,绿
False,equal/far,Chinese,紫
False,closer/close,Chinese,最鲜蓝
False,closer/close,Chinese,暗黄
False,closer/close,Chinese,土灰
False,closer/close,Chinese,天蓝色
False,further/split,Chinese,最鲜绿
False,equal/far,Chinese,橙
False,closer/close,Chinese,暗蓝
False,further/split,Chinese,暗红
False,equal/far,Chinese,红
False,further/split,Chinese,暗绿
False,equal/far,Chinese,红
False,further/split,Chinese,紫
False,closer/close,Chinese,鲜紫红
False,closer/close,Chinese,最鲜紫
False,further/split,Chinese,土色
False,further/split,Chinese,暗红
False,further/split,Chinese,红
False,equal/far,Chinese,绿
False,equal/far,Chinese,土绿
False,closer/close,Chinese,最鲜绿
False,further/split,Chinese,暗绿
False,further/split,Chinese,紫色
False,closer/close,Chinese,暗紫
False,equal/far,Chinese,绿
False,closer/close,Chinese,最近土色
False,further/split,Chinese,暗红
False,further/split,Chinese,暗橙
False,further/split,Chinese,橙?
False,closer/close,Chinese,深蓝
False,equal/far,Chinese,绿
False,closer/close,Chinese,最鲜紫
False,closer/close,Chinese,鲜黄
False,closer/close,Chinese,最暗紫
False,equal/far,Chinese,绿
False,further/split,Chinese,灰
False,further/split,Chinese,土红
False,equal/far,Chinese,绿
False,closer/close,Chinese,土绿
False,closer/close,Chinese,光
False,further/split,Chinese,太阳
False,further/split,Chinese,灰色
False,closer/close,Chinese,浅紫色
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,绿色
False,equal/far,Chinese,蓝色
False,further/split,Chinese,棕色
False,closer/close,Chinese,蓝色
False,further/split,Chinese,浅
False,further/split,Chinese,棕色
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,橙
False,equal/far,Chinese,红
False,further/split,Chinese,蓝色
False,further/split,Chinese,浅紫色
False,equal/far,Chinese,浅紫色
False,further/split,Chinese,灰色
False,closer/close,Chinese,蓝
False,further/split,Chinese,红'
False,equal/far,Chinese,棕色'
False,closer/close,Chinese,灰色
False,closer/close,Chinese,红
False,further/split,Chinese,黄色
False,equal/far,Chinese,红
False,closer/close,Chinese,灰
False,equal/far,Chinese,灰
False,equal/far,Chinese,绿色
False,closer/close,Chinese,紫色
False,further/split,Chinese,蓝色
False,closer/close,Chinese,浅紫色
False,closer/close,Chinese,灰色
False,closer/close,Chinese,紫色
False,closer/close,Chinese,浅紫色
False,equal/far,Chinese,灰色
False,further/split,Chinese,粉
False,closer/close,Chinese,灰色
False,equal/far,Chinese,灰色
False,equal/far,Chinese,蓝色
False,further/split,Chinese,粉
False,equal/far,Chinese,蓝色
False,further/split,Chinese,灰色
False,closer/close,Chinese,黄
False,further/split,Chinese,灰色
False,closer/close,Chinese,红
False,further/split,Chinese,绿
False,further/split,Chinese,蓝
False,further/split,Chinese,蓝
False,closer/close,Chinese,浅紫色
False,equal/far,Chinese,蓝色
False,further/split,Chinese,紫色
False,closer/close,Chinese,绿色
False,closer/close,Chinese,绿色
False,closer/close,Chinese,准备好了
False,closer/close,Chinese,蓝色
False,closer/close,Chinese,蓝色
False,closer/close,Chinese,暗淡的绿色
False,closer/close,Chinese,怎么都好接近。。。
False,closer/close,Chinese,棕色与粉红色混合
False,equal/far,Chinese,黄色
False,closer/close,Chinese,纯粉红色
False,further/split,Chinese,紫色
False,further/split,Chinese,请快点
False,closer/close,Chinese,不好意思
False,closer/close,Chinese,浅蓝
False,further/split,Chinese,红
False,closer/close,Chinese,灰色与浅紫色混合
False,further/split,Chinese,深蓝色
False,equal/far,Chinese,浅蓝
False,equal/far,Chinese,灰色？
False,equal/far,Chinese,是
False,further/split,Chinese,靠近灰色
False,equal/far,Chinese,绿色
False,further/split,Chinese,紫绿蓝
False,further/split,Chinese,紫色
False,closer/close,Chinese,浅中深
False,closer/close,Chinese,淡粉红色
False,closer/close,Chinese,浅中深
False,closer/close,Chinese,由亮到黑
False,closer/close,Chinese,哪一个
False,closer/close,Chinese,黑暗
False,closer/close,Chinese,纯粉红色
False,closer/close,Chinese,靠近紫色
False,closer/close,Chinese,黄绿色
False,further/split,Chinese,不亮绿色
False,further/split,Chinese,不灰色
False,equal/far,Chinese,蓝绿褐
False,equal/far,Chinese,接近棕色
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,我们直接杀完它
False,closer/close,Chinese,不分心
False,closer/close,Chinese,不绿色
False,closer/close,Chinese,不是蓝色
False,equal/far,Chinese,粉
False,closer/close,Chinese,蓝色
False,closer/close,Chinese,像以前一样的蓝色
False,further/split,Chinese,黄色
False,equal/far,Chinese,绿色
False,equal/far,Chinese,绿色
False,further/split,Chinese,灰色的东西
False,further/split,Chinese,接近土色？
False,further/split,Chinese,不蓝色不粉红色
False,closer/close,Chinese,深紫色
False,equal/far,Chinese,紫色
False,further/split,Chinese,灰色
False,further/split,Chinese,紫色
False,further/split,Chinese,类似粉红？
False,further/split,Chinese,是
False,further/split,Chinese,蓝色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,明亮的黄色或绿色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,红绿灰
False,equal/far,Chinese,浅紫色
False,further/split,Chinese,类似于蓝色
False,further/split,Chinese,亮紫暗紫
False,further/split,Chinese,蓝色
False,equal/far,Chinese,不紫色不粉红色
False,equal/far,Chinese,还剩八个弄完它
False,equal/far,Chinese,靠近紫色
False,closer/close,Chinese,灰色
False,further/split,Chinese,白色蓝色
False,further/split,Chinese,纯粉红色
False,equal/far,Chinese,不灰不蓝
False,equal/far,Chinese,紫色
False,equal/far,Chinese,绿色
False,further/split,Chinese,与以前相同的绿色
False,further/split,Chinese,亮还是暗
False,further/split,Chinese,不纯紫色不褐色
False,further/split,Chinese,另一个紫色
False,further/split,Chinese,蓝色
False,closer/close,Chinese,绿
False,closer/close,Chinese,灰色
False,equal/far,Chinese,蓝色
False,further/split,Chinese,淡黄色
False,closer/close,Chinese,浅紫色
False,further/split,Chinese,紫色
False,closer/close,Chinese,浅紫色
False,further/split,Chinese,红'
False,further/split,Chinese,蓝
False,closer/close,Chinese,紫色
False,equal/far,Chinese,蓝
False,further/split,Chinese,灰'
False,closer/close,Chinese,绿
False,equal/far,Chinese,红
False,closer/close,Chinese,黄
False,closer/close,Chinese,绿
False,equal/far,Chinese,灰色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,红
False,equal/far,Chinese,绿
False,further/split,Chinese,浅红
False,equal/far,Chinese,灰色
False,equal/far,Chinese,绿色
False,equal/far,Chinese,绿色
False,further/split,Chinese,绿色
False,further/split,Chinese,淡红
False,further/split,Chinese,黄
False,equal/far,Chinese,蓝
False,further/split,Chinese,灰色
False,further/split,Chinese,蓝色
False,closer/close,Chinese,紫色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,蓝色
False,further/split,Chinese,灰色
False,further/split,Chinese,红灰色
False,closer/close,Chinese,橙
False,equal/far,Chinese,蓝色
False,further/split,Chinese,紫色
False,equal/far,Chinese,蓝色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,红
False,further/split,Chinese,绿
False,equal/far,Chinese,蓝色 
False,closer/close,Chinese,红
False,closer/close,Chinese,灰
False,equal/far,Chinese,蓝
False,equal/far,Chinese,黄
False,closer/close,Chinese,绿
False,closer/close,Chinese,浅紫色
False,further/split,Chinese,准备好了
False,further/split,Chinese,
False,further/split,Chinese,你好=）
False,further/split,Chinese,鲜绿色
False,closer/close,Chinese,紫蓝灰
False,closer/close,Chinese,绿色
True,closer/close,Chinese,比较黄的？
False,further/split,Chinese,可能我们荧幕颜色不太一样。。。
False,further/split,Chinese,深蓝
False,closer/close,Chinese,灰色和紫色
False,closer/close,Chinese,浅粉红？
False,closer/close,Chinese,紫色
False,closer/close,Chinese,我看到
False,closer/close,Chinese,两个粉红
False,closer/close,Chinese,一个深紫
False,closer/close,Chinese,深紫色
False,equal/far,Chinese,棕色
False,equal/far,Chinese,橙色
False,closer/close,Chinese,深蓝色
False,closer/close,Chinese,有一个偏蓝
False,closer/close,Chinese,深绿色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,灰色
False,further/split,Chinese,深蓝色
False,closer/close,Chinese,棕色
False,closer/close,Chinese,浅绿色
False,equal/far,Chinese,橙色
False,closer/close,Chinese,深绿色
False,further/split,Chinese,红色
False,further/split,Chinese,紫色
False,further/split,Chinese,深蓝色
False,closer/close,Chinese,荧光绿
False,closer/close,Chinese,鲜绿色
False,further/split,Chinese,蓝色
False,further/split,Chinese,棕色
False,closer/close,Chinese,橙色
False,closer/close,Chinese,刚刚看到的其实是暗红色哈哈哈
False,closer/close,Chinese,美有橙色啊
True,closer/close,Chinese,比较鲜艳的红？
False,closer/close,Chinese,对
False,further/split,Chinese,橄榄
False,equal/far,Chinese,haha
False,equal/far,Chinese,绿色
False,further/split,Chinese,棕色
False,closer/close,Chinese,蓝色
False,further/split,Chinese,30%用猜的哈哈哈
False,further/split,Chinese,绿色
False,closer/close,Chinese,金色
False,further/split,Chinese,深绿色
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,金色
False,equal/far,Chinese,棕色
False,equal/far,Chinese,绿色
False,equal/far,Chinese,蓝色
False,closer/close,Chinese,绿色
True,closer/close,Chinese,比蓝色更紫
False,closer/close,Chinese,又要碰运气了。。。
False,closer/close,Chinese,\
False,equal/far,Chinese,金色
False,equal/far,Chinese,棕色
False,further/split,Chinese,粉红色
False,further/split,Chinese,粉红色
False,closer/close,Chinese,橄榄
False,further/split,Chinese,橙色
False,further/split,Chinese,灰色
False,equal/far,Chinese,红色
False,further/split,Chinese,绿色
False,equal/far,Chinese,红色
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,不错，还对蛮多的
False,closer/close,Chinese,来了。。。
False,closer/close,Chinese,棕色
False,closer/close,Chinese,浅绿色
False,closer/close,Chinese,橄榄，荧光，普通绿
False,closer/close,Chinese,荧光
False,equal/far,Chinese,绿色
