success,Condition,Language,roundid
true,closer/close,English,7859-5.17
true,equal/far,English,7859-5.18
true,closer/close,English,7859-5.19
true,further/split,English,7859-5.2
true,equal/far,English,7859-5.20
true,further/split,English,7859-5.21
true,equal/far,English,7859-5.22
true,closer/close,English,7859-5.23
true,equal/far,English,7859-5.24
true,equal/far,English,7859-5.25
true,further/split,English,7859-5.26
true,equal/far,English,7859-5.27
false,equal/far,English,7859-5.28
true,equal/far,English,7859-5.29
true,equal/far,English,7859-5.3
true,equal/far,English,7859-5.30
true,further/split,English,7859-5.31
false,closer/close,English,7859-5.32
true,closer/close,English,7859-5.33
true,closer/close,English,7859-5.34
true,further/split,English,7859-5.35
true,closer/close,English,7859-5.36
true,equal/far,English,7859-5.37
true,closer/close,English,7859-5.38
true,equal/far,English,7859-5.39
true,further/split,English,7859-5.4
true,equal/far,English,7859-5.40
true,further/split,English,7859-5.41
true,equal/far,English,7859-5.42
true,equal/far,English,7859-5.43
true,further/split,English,7859-5.44
true,equal/far,English,7859-5.45
true,closer/close,English,7859-5.46
false,further/split,English,7859-5.47
true,further/split,English,7859-5.48
true,equal/far,English,7859-5.49
true,closer/close,English,7859-5.5
true,further/split,English,7859-5.50
true,further/split,English,7859-5.6
true,further/split,English,7859-5.7
true,closer/close,English,7859-5.8
true,closer/close,English,7859-5.9
true,further/split,English,7862-1.1
true,closer/close,English,7862-1.10
true,closer/close,English,7862-1.11
true,equal/far,English,7862-1.12
true,equal/far,English,7862-1.13
true,further/split,English,7862-1.14
true,equal/far,English,7862-1.15
true,closer/close,English,7862-1.16
true,closer/close,English,7862-1.17
true,further/split,English,7862-1.18
true,equal/far,English,7862-1.19
true,closer/close,English,7862-1.2
true,closer/close,English,7862-1.20
true,further/split,English,7862-1.21
true,closer/close,English,7862-1.22
true,closer/close,English,7862-1.23
true,further/split,English,7862-1.24
true,further/split,English,7862-1.25
true,equal/far,English,7862-1.26
true,equal/far,English,7862-1.27
true,equal/far,English,7862-1.28
true,equal/far,English,7862-1.29
true,closer/close,English,7862-1.3
true,equal/far,English,7862-1.30
true,further/split,English,7862-1.31
false,further/split,English,7862-1.32
true,closer/close,English,7862-1.33
true,equal/far,English,7862-1.34
true,further/split,English,7862-1.35
true,further/split,English,7862-1.36
true,equal/far,English,7862-1.37
true,equal/far,English,7862-1.38
true,equal/far,English,7862-1.39
false,closer/close,English,7862-1.4
true,closer/close,English,7862-1.40
true,closer/close,English,7862-1.41
true,further/split,English,7862-1.42
true,further/split,English,7862-1.43
true,closer/close,English,7862-1.44
true,equal/far,English,7862-1.45
false,closer/close,English,7862-1.46
true,further/split,English,7862-1.47
true,closer/close,English,7862-1.48
true,equal/far,English,7862-1.49
true,closer/close,English,7862-1.5
true,further/split,English,7862-1.50
true,further/split,English,7862-1.6
true,further/split,English,7862-1.7
true,equal/far,English,7862-1.8
true,further/split,English,7862-1.9
true,equal/far,English,7875-f.1
true,closer/close,English,7875-f.10
true,further/split,English,7875-f.11
true,equal/far,English,7875-f.12
true,further/split,English,7875-f.13
true,further/split,English,7875-f.14
true,further/split,English,7875-f.15
true,further/split,English,7875-f.16
true,equal/far,English,7875-f.17
true,equal/far,English,7875-f.18
true,equal/far,English,7875-f.19
true,further/split,English,7875-f.2
true,equal/far,English,7875-f.20
true,further/split,English,7875-f.21
true,equal/far,English,7875-f.22
true,closer/close,English,7875-f.23
true,further/split,English,7875-f.24
true,closer/close,English,7875-f.25
true,closer/close,English,7875-f.26
true,closer/close,English,7875-f.27
true,closer/close,English,7875-f.28
true,closer/close,English,7875-f.29
true,equal/far,English,7875-f.3
true,further/split,English,7875-f.30
true,equal/far,English,7875-f.31
true,closer/close,English,7875-f.32
true,further/split,English,7875-f.33
true,further/split,English,7875-f.34
true,equal/far,English,7875-f.35
true,equal/far,English,7875-f.36
true,closer/close,English,7875-f.37
true,closer/close,English,7875-f.38
true,further/split,English,7875-f.39
true,further/split,English,7875-f.4
true,closer/close,English,7875-f.40
true,closer/close,English,7875-f.41
true,equal/far,English,7875-f.42
true,further/split,English,7875-f.43
true,closer/close,English,7875-f.44
true,further/split,English,7875-f.45
true,equal/far,English,7875-f.46
true,equal/far,English,7875-f.47
true,equal/far,English,7875-f.48
false,closer/close,English,7875-f.49
true,equal/far,English,7875-f.5
true,closer/close,English,7875-f.50
false,closer/close,English,7875-f.6
false,equal/far,English,7875-f.7
true,further/split,English,7875-f.8
true,closer/close,English,7875-f.9
false,further/split,English,7879-8.1
true,further/split,English,7879-8.10
true,further/split,English,7879-8.11
true,closer/close,English,7879-8.12
true,further/split,English,7879-8.13
true,closer/close,English,7879-8.14
true,closer/close,English,7879-8.15
true,equal/far,English,7879-8.16
true,further/split,English,7879-8.17
true,further/split,English,7879-8.18
true,further/split,English,7879-8.19
true,further/split,English,7879-8.2
false,closer/close,English,7879-8.20
true,further/split,English,7879-8.21
true,equal/far,English,7879-8.22
true,equal/far,English,7879-8.23
true,equal/far,English,7879-8.24
true,further/split,English,7879-8.25
true,closer/close,English,7879-8.26
true,closer/close,English,7879-8.27
true,further/split,English,7879-8.28
true,equal/far,English,7879-8.29
true,closer/close,English,7879-8.3
true,equal/far,English,7879-8.30
true,further/split,English,7879-8.31
true,equal/far,English,7879-8.32
true,further/split,English,7879-8.33
true,equal/far,English,7879-8.34
true,closer/close,English,7879-8.35
true,equal/far,English,7879-8.36
true,closer/close,English,7879-8.37
true,closer/close,English,7879-8.38
true,closer/close,English,7879-8.39
true,equal/far,English,7879-8.4
true,closer/close,English,7879-8.40
true,further/split,English,7879-8.41
true,equal/far,English,7879-8.42
true,closer/close,English,7879-8.43
false,equal/far,English,7879-8.44
true,equal/far,English,7879-8.45
true,equal/far,English,7879-8.46
true,closer/close,English,7879-8.47
false,closer/close,English,7879-8.48
true,equal/far,English,7879-8.49
true,further/split,English,7879-8.5
true,closer/close,English,7879-8.50
true,closer/close,English,7879-8.6
true,equal/far,English,7879-8.7
true,equal/far,English,7879-8.8
true,further/split,English,7879-8.9
true,further/split,English,7883-3.1
true,closer/close,English,7883-3.10
true,closer/close,English,7883-3.11
true,equal/far,English,7883-3.12
true,closer/close,English,7883-3.13
true,closer/close,English,7883-3.14
false,closer/close,English,7883-3.15
true,closer/close,English,7883-3.16
true,further/split,English,7883-3.17
true,closer/close,English,7883-3.18
true,equal/far,English,7883-3.19
true,further/split,English,7883-3.2
true,closer/close,English,7883-3.20
false,equal/far,English,7883-3.21
true,closer/close,English,7883-3.22
true,closer/close,English,7883-3.23
true,further/split,English,7883-3.24
true,equal/far,English,7883-3.25
true,equal/far,English,7883-3.26
true,equal/far,English,7883-3.27
true,further/split,English,7883-3.28
true,closer/close,English,7883-3.29
true,further/split,English,7883-3.3
true,equal/far,English,7883-3.30
true,equal/far,English,7883-3.31
false,equal/far,English,7883-3.32
true,closer/close,English,7883-3.33
true,closer/close,English,7883-3.34
true,further/split,English,7883-3.35
false,further/split,English,7883-3.36
true,further/split,English,7883-3.37
true,equal/far,English,7883-3.38
true,further/split,English,7883-3.39
true,equal/far,English,7883-3.4
true,closer/close,English,7883-3.40
true,equal/far,English,7883-3.41
false,equal/far,English,7883-3.42
true,equal/far,English,7883-3.43
true,equal/far,English,7883-3.44
true,closer/close,English,7883-3.45
true,closer/close,English,7883-3.46
true,further/split,English,7883-3.47
true,further/split,English,7883-3.48
true,equal/far,English,7883-3.49
false,further/split,English,7883-3.5
false,further/split,English,7883-3.50
true,further/split,English,7883-3.6
true,further/split,English,7883-3.7
true,further/split,English,7883-3.8
true,closer/close,English,7883-3.9
true,equal/far,English,7886-0.1
true,equal/far,English,7886-0.10
true,further/split,English,7886-0.11
false,closer/close,English,7886-0.12
false,closer/close,English,7886-0.13
true,closer/close,English,7886-0.14
true,closer/close,English,7886-0.15
true,equal/far,English,7886-0.16
true,equal/far,English,7886-0.17
true,closer/close,English,7886-0.18
true,closer/close,English,7886-0.19
true,closer/close,English,7886-0.2
true,closer/close,English,7886-0.20
true,equal/far,English,7886-0.21
true,closer/close,English,7886-0.22
true,equal/far,English,7886-0.23
true,equal/far,English,7886-0.24
true,further/split,English,7886-0.25
true,closer/close,English,7886-0.26
true,further/split,English,7886-0.27
true,further/split,English,7886-0.28
true,closer/close,English,7886-0.29
true,equal/far,English,7886-0.3
true,further/split,English,7886-0.30
true,further/split,English,7886-0.31
true,further/split,English,7886-0.32
true,equal/far,English,7886-0.33
true,further/split,English,7886-0.34
true,equal/far,English,7886-0.35
true,further/split,English,7886-0.36
true,equal/far,English,7886-0.37
true,further/split,English,7886-0.38
true,equal/far,English,7886-0.39
true,closer/close,English,7886-0.4
false,closer/close,English,7886-0.40
true,equal/far,English,7886-0.41
true,further/split,English,7886-0.42
true,equal/far,English,7886-0.43
true,further/split,English,7886-0.44
true,further/split,English,7886-0.45
false,further/split,English,7886-0.46
true,further/split,English,7886-0.47
true,closer/close,English,7886-0.48
true,equal/far,English,7886-0.49
true,closer/close,English,7886-0.5
false,closer/close,English,7886-0.50
true,further/split,English,7886-0.6
true,further/split,English,7886-0.7
true,equal/far,English,7886-0.8
true,equal/far,English,7886-0.9
true,further/split,English,7886-f.1
true,further/split,English,7886-f.10
true,closer/close,English,7886-f.11
true,closer/close,English,7886-f.12
true,further/split,English,7886-f.13
true,closer/close,English,7886-f.14
true,closer/close,English,7886-f.15
true,closer/close,English,7886-f.16
true,closer/close,English,7886-f.17
true,further/split,English,7886-f.18
true,equal/far,English,7886-f.19
true,further/split,English,7886-f.2
true,equal/far,English,7886-f.20
true,closer/close,English,7886-f.21
true,further/split,English,7886-f.22
true,further/split,English,7886-f.23
true,equal/far,English,7886-f.24
true,closer/close,English,7886-f.25
true,further/split,English,7886-f.26
true,further/split,English,7886-f.27
true,closer/close,English,7886-f.28
true,equal/far,English,7886-f.29
true,equal/far,English,7886-f.3
true,equal/far,English,7886-f.30
true,further/split,English,7886-f.31
false,closer/close,English,7886-f.32
true,equal/far,English,7886-f.33
true,equal/far,English,7886-f.34
true,further/split,English,7886-f.35
false,closer/close,English,7886-f.36
true,further/split,English,7886-f.37
true,closer/close,English,7886-f.38
true,equal/far,English,7886-f.39
true,equal/far,English,7886-f.4
true,equal/far,English,7886-f.40
false,closer/close,English,7886-f.41
true,equal/far,English,7886-f.42
true,equal/far,English,7886-f.43
true,further/split,English,7886-f.44
true,closer/close,English,7886-f.45
true,equal/far,English,7886-f.46
true,equal/far,English,7886-f.47
true,equal/far,English,7886-f.48
true,closer/close,English,7886-f.49
true,further/split,English,7886-f.5
true,further/split,English,7886-f.50
false,further/split,English,7886-f.6
true,closer/close,English,7886-f.7
true,equal/far,English,7886-f.8
true,further/split,English,7886-f.9
true,further/split,English,7905-9.1
true,further/split,English,7905-9.10
true,further/split,English,7905-9.11
true,further/split,English,7905-9.12
true,closer/close,English,7905-9.13
true,further/split,English,7905-9.14
true,equal/far,English,7905-9.15
false,closer/close,English,7905-9.16
