gameid,msgTime,roundNum,sender,contents,clkTime,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777685309,37,倾听者,不是灰蓝 也不是灰（绿）？,1504777712396,close,target,290,7,50,3,1,distr2,219,14,50,2,2,distr1,217,0,50,1,3,12,12,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777709121,37,演说者,是的，更接近莲花,1504777712396,close,target,290,7,50,3,1,distr2,219,14,50,2,2,distr1,217,0,50,1,3,12,12,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777741037,38,演说者,与上次相同，更接近莲花,1504777766182,split,target,274,10,50,1,1,distr2,22,53,50,3,3,distr1,275,24,50,2,2,10,31,38,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777753189,38,倾听者,带点灰色紫色？,1504777766182,split,target,274,10,50,1,1,distr2,22,53,50,3,3,distr1,275,24,50,2,2,10,31,38,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777761800,38,倾听者,暗的？,1504777766182,split,target,274,10,50,1,1,distr2,22,53,50,3,3,distr1,275,24,50,2,2,10,31,38,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777761807,38,演说者,不亮紫色，不橙色,1504777766182,split,target,274,10,50,1,1,distr2,22,53,50,3,3,distr1,275,24,50,2,2,10,31,38,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777788319,39,演说者,明亮的黑发,1504777859281,close,target,166,71,50,3,2,distr2,154,52,50,1,1,distr1,178,46,50,2,3,14,8,16,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777799421,39,倾听者,没有黑色啊,1504777859281,close,target,166,71,50,3,2,distr2,154,52,50,1,1,distr1,178,46,50,2,3,14,8,16,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777821378,39,倾听者,浅一点的绿色吗,1504777859281,close,target,166,71,50,3,2,distr2,154,52,50,1,1,distr1,178,46,50,2,3,14,8,16,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777855212,39,演说者,是的，一点绿色，最亮的颜色,1504777859281,close,target,166,71,50,3,2,distr2,154,52,50,1,1,distr1,178,46,50,2,3,14,8,16,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777876574,40,演说者,深紫色,1504777880501,split,target,285,65,50,1,1,distr2,31,88,50,2,3,distr1,307,49,50,3,2,9,58,53,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777894973,41,演说者,蓝色,1504777897083,far,target,186,72,50,3,1,distr1,13,30,50,1,3,distr2,51,44,50,2,2,47,40,32,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777913309,42,演说者,明亮的紫色,1504777917393,split,target,291,73,50,3,1,distr2,245,80,50,2,2,distr1,318,24,50,1,3,18,21,29,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777936308,43,演说者,橙子,1504777938342,far,target,15,73,50,3,1,distr1,300,64,50,2,2,distr2,40,36,50,1,3,41,27,56,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777974563,44,演说者,亮蓝色,1504777977715,split,target,246,84,50,1,3,distr2,326,46,50,3,2,distr1,243,50,50,2,1,8,29,27,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777997410,45,演说者,亮粉色,1504778000408,close,target,318,70,50,2,2,distr2,329,30,50,1,3,distr1,288,28,50,3,1,13,12,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778015446,46,演说者,棕色,1504778017248,far,target,46,25,50,1,2,distr2,212,19,50,2,3,distr1,147,31,50,3,1,22,34,31,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778031833,47,演说者,紫色,1504778035748,far,target,264,69,50,2,3,distr1,205,33,50,1,1,distr2,332,41,50,3,2,26,26,41,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778057252,48,演说者,灰色...蓝灰色,1504778059964,close,target,236,22,50,3,2,distr1,275,72,50,1,1,distr2,298,39,50,2,3,19,19,13,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778080870,49,演说者,鲜黄绿色,1504778083820,far,target,84,90,50,1,2,distr2,182,98,50,3,3,distr1,213,70,50,2,1,73,39,42,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778101858,50,演说者,亮蓝色,1504778142781,far,target,169,86,50,2,3,distr1,89,33,50,1,1,distr2,193,45,50,3,2,25,29,37,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778120245,50,倾听者,不是暗绿也不是灰蓝,1504778142781,far,target,169,86,50,2,3,distr1,89,33,50,1,1,distr2,193,45,50,3,2,25,29,37,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837041717,1,演说者,草色,1504837149712,split,target,113,31,50,1,3,distr2,349,39,50,2,2,distr1,106,49,50,3,1,8,61,69,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837049385,1,演说者,深绿,1504837149712,split,target,113,31,50,1,3,distr2,349,39,50,2,2,distr1,106,49,50,3,1,8,61,69,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837066211,1,"倾听者""""""hi"" 好?",NA,1504837098686,far,target,223,64,50,2,2,distr1,170,9,50,3,3,distr2,31,22,50,1,1,31,44,22,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837079475,1,演说者,你好,1504837098686,far,target,223,64,50,2,2,distr1,170,9,50,3,3,distr2,31,22,50,1,1,31,44,22,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837095677,1,演说者,蓝色,1504837098686,far,target,223,64,50,2,2,distr1,170,9,50,3,3,distr2,31,22,50,1,1,31,44,22,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837118453,2,演说者,紫色,1504837132614,close,distr1,252,59,50,1,3,target,261,50,50,3,1,distr2,289,70,50,2,2,5,13,17,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837124628,2,演说者,蓝,1504837132614,close,distr1,252,59,50,1,3,target,261,50,50,3,1,distr2,289,70,50,2,2,5,13,17,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837129343,2,演说者,蓝紫色,1504837132614,close,distr1,252,59,50,1,3,target,261,50,50,3,1,distr2,289,70,50,2,2,5,13,17,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837143083,3,演说者,绿色,1504837144407,far,target,128,13,50,1,1,distr1,343,42,50,3,2,distr2,57,72,50,2,3,49,32,63,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837167257,4,演说者,粉,1504837172716,close,target,303,60,50,1,3,distr1,289,84,50,2,1,distr2,271,38,50,3,2,7,14,13,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837185491,5,演说者,棕色,1504837188029,far,target,9,41,50,2,3,distr2,197,82,50,3,1,distr1,239,79,50,1,2,44,51,45,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837195920,6,演说者,绿色,1504837201459,close,target,122,27,50,2,1,distr2,105,6,50,3,3,distr1,171,14,50,1,2,18,17,10,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837230505,7,演说者,红,1504837232315,close,target,344,68,50,1,2,distr2,329,98,50,2,1,distr1,329,57,50,3,3,12,11,10,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837240804,8,演说者,蓝色,1504837247557,split,target,227,45,50,2,3,distr1,251,54,50,3,2,distr2,92,17,50,1,1,12,47,52,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837273381,9,演说者,紫色,1504837284608,close,target,286,38,50,3,3,distr2,322,48,50,2,1,distr1,344,34,50,1,2,19,12,11,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837286538,2,演说者,深绿,1504837329194,split,target,122,62,50,3,1,distr1,93,54,50,1,2,distr2,149,2,50,2,3,7,33,31,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837297649,2,演说者,深鲜绿,1504837329194,split,target,122,62,50,3,1,distr1,93,54,50,1,2,distr2,149,2,50,2,3,7,33,31,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837335428,10,演说者,棕色,1504837337411,close,target,50,37,50,1,3,distr2,85,50,50,3,2,distr1,107,37,50,2,1,19,17,8,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837348713,3,演说者,浅紫,1504837359516,close,distr2,284,38,50,2,2,target,281,19,50,1,3,distr1,337,27,50,3,1,12,10,17,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837355411,11,演说者,黄色,1504837357553,split,target,79,93,50,3,2,distr2,339,22,50,1,1,distr1,53,72,50,2,3,19,68,54,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837359235,3,演说者,暗紫,1504837359516,close,distr2,284,38,50,2,2,target,281,19,50,1,3,distr1,337,27,50,3,1,12,10,17,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837367227,4,演说者,紫色,1504837369283,far,target,235,28,50,1,1,distr1,178,49,50,2,3,distr2,125,0,50,3,2,40,23,28,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837375055,12,演说者,深绿色,1504837382539,far,distr1,347,86,50,1,2,target,149,19,50,2,1,distr2,121,98,50,3,3,58,32,92,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837429050,13,演说者,蓝色,1504837434279,far,target,177,47,50,2,2,distr1,334,87,50,1,1,distr2,71,59,50,3,3,66,33,75,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837449540,14,演说者,绿色,1504837487895,close,target,116,86,50,2,2,distr2,98,52,50,3,1,distr1,123,67,50,1,3,6,11,7,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837458855,14,倾听者,哪个？,1504837487895,close,target,116,86,50,2,2,distr2,98,52,50,3,1,distr1,123,67,50,1,3,6,11,7,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837463627,5,倾听者,请描述颜色,1504837566678,split,target,284,18,50,1,3,distr2,107,86,50,2,2,distr1,215,16,50,3,1,18,75,51,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837468001,5,演说者,紫色,1504837566678,split,target,284,18,50,1,3,distr2,107,86,50,2,2,distr1,215,16,50,3,1,18,75,51,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837483971,14,演说者,亮,1504837487895,close,target,116,86,50,2,2,distr2,98,52,50,3,1,distr1,123,67,50,1,3,6,11,7,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837521711,15,演说者,黄色,1504837524972,far,target,79,95,50,3,2,distr1,196,63,50,1,1,distr2,311,82,50,2,3,58,97,55,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837577054,6,演说者,暗红,1504837663911,split,distr2,58,16,50,2,3,target,317,3,50,3,2,distr1,276,6,50,1,1,5,22,28,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837584740,16,演说者,深绿色,1504837587603,split,target,100,18,50,3,1,distr2,282,45,50,2,3,distr1,94,4,50,1,2,14,63,40,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837586433,6,演说者,暗土,1504837663911,split,distr2,58,16,50,2,3,target,317,3,50,3,2,distr1,276,6,50,1,1,5,22,28,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837607403,17,演说者,粉,1504837612255,far,target,315,94,50,1,3,distr1,100,22,50,2,1,distr2,12,70,50,3,2,71,36,50,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837635436,18,演说者,棕色,1504837647124,close,distr1,44,21,50,3,2,target,49,51,50,1,1,distr2,59,13,50,2,3,15,17,6,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837682704,7,演说者,鲜绿,1504837711655,split,target,102,70,50,2,2,distr2,278,6,50,1,1,distr1,103,24,50,3,3,19,51,31,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837702980,19,倾听者,?,1504837715091,split,target,135,43,50,3,3,distr2,275,25,50,2,2,distr1,117,13,50,1,1,15,49,37,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837710889,19,演说者,绿色,1504837715091,split,target,135,43,50,3,3,distr2,275,25,50,2,2,distr1,117,13,50,1,1,15,49,37,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837732650,20,演说者,灰色,1504837738161,split,target,231,9,50,2,1,distr1,210,56,50,3,2,distr2,243,57,50,1,3,18,26,24,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837752517,8,演说者,最暗,1504837754407,close,target,179,41,50,2,3,distr1,188,94,50,1,2,distr2,175,92,50,3,1,14,17,18,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837762390,9,演说者,土色,1504837784919,split,target,68,4,50,2,3,distr1,321,8,50,1,2,distr2,89,35,50,3,1,17,23,41,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837779217,9,演说者,不是红不是绿,1504837784919,split,target,68,4,50,2,3,distr1,321,8,50,1,2,distr2,89,35,50,3,1,17,23,41,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837794809,10,演说者,接近黄色,1504837824960,split,target,82,62,50,3,1,distr2,34,51,50,1,2,distr1,120,40,50,2,3,13,34,37,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837821992,21,演说者,紫色,1504837825133,split,target,255,18,50,2,1,distr2,81,3,50,3,3,distr1,231,32,50,1,2,10,26,29,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837831395,11,演说者,灰色,1504837863543,far,target,200,3,50,1,3,distr1,111,87,50,3,1,distr2,336,99,50,2,2,41,30,95,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837833691,22,演说者,灰色,1504837835074,split,target,246,5,50,2,2,distr1,301,6,50,3,1,distr2,297,65,50,1,3,7,27,25,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837845834,23,演说者,紫色,1504837848212,close,target,251,43,50,3,3,distr2,229,93,50,2,2,distr1,230,52,50,1,1,7,10,10,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837875879,12,演说者,灰蓝色,1504837894818,split,target,213,13,50,3,2,distr2,0,86,50,2,3,distr1,275,12,50,1,1,15,39,34,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837900059,13,演说者,绿色,1504837935774,far,target,128,64,50,1,3,distr1,354,31,50,2,2,distr2,200,57,50,3,1,69,51,46,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837920549,24,演说者,灰色,1504837924384,split,distr1,355,1,50,1,2,distr2,153,77,50,2,1,target,36,8,50,3,3,7,35,37,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837936796,25,演说者,蓝色,1504837938401,far,target,231,27,50,3,3,distr1,290,1,50,1,1,distr2,17,40,50,2,2,21,36,22,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837944132,14,演说者,鲜紫,1504837970072,split,target,307,31,50,2,3,distr1,318,14,50,1,1,distr2,151,28,50,3,2,12,43,39,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837980277,26,倾听者,可以快一点吗?,1504838034854,far,distr2,309,24,50,2,2,distr1,215,87,50,3,1,target,134,55,50,1,3,60,72,28,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837983622,15,演说者,最鲜的绿,1504837992799,close,target,145,92,50,3,1,distr2,112,47,50,2,2,distr1,150,43,50,1,3,18,14,11,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838015722,16,演说者,鲜紫,1504838019092,close,distr2,287,88,50,1,3,target,275,94,50,2,1,distr1,274,40,50,3,2,11,7,12,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838025144,17,演说者,黄色,1504838026475,far,target,64,13,50,2,2,distr1,199,94,50,3,3,distr2,304,96,50,1,1,41,56,54,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838027928,26,演说者,绿色,1504838034854,far,distr2,309,24,50,2,2,distr1,215,87,50,3,1,target,134,55,50,1,3,60,72,28,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838036062,18,演说者,鲜蓝,1504838098822,close,target,215,56,50,3,2,distr2,222,40,50,1,3,distr1,197,25,50,2,1,16,6,17,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838044506,27,演说者,灰,1504838052898,close,target,19,9,50,3,3,distr1,318,20,50,1,2,distr2,357,29,50,2,1,19,18,14,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838061054,28,演说者,紫色,1504838062259,split,target,295,31,50,2,2,distr1,333,83,50,3,1,distr2,178,90,50,1,3,19,58,82,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838061349,18,演说者,亮一点的蓝,1504838098822,close,target,215,56,50,3,2,distr2,222,40,50,1,3,distr1,197,25,50,2,1,16,6,17,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838070567,29,演说者,红,1504838071887,split,target,5,58,50,1,3,distr1,14,90,50,3,1,distr2,187,20,50,2,2,12,43,44,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838100985,30,演说者,浅色,1504838119985,close,distr1,332,88,50,3,3,target,335,25,50,2,1,distr2,311,47,50,1,2,15,13,15,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838106278,19,演说者,红,1504838116253,far,target,347,85,50,1,1,distr2,214,47,50,2,2,distr1,115,25,50,3,3,66,45,46,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838131006,31,演说者,橙,1504838132560,far,target,13,97,50,3,1,distr2,211,73,50,1,2,distr1,138,59,50,2,3,73,50,56,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838132035,20,演说者,最柔的绿,1504838150035,close,target,155,83,50,3,2,distr1,99,49,50,1,1,distr2,128,81,50,2,3,15,11,10,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838163853,21,演说者,最暗的紫,1504838168789,close,distr1,327,13,50,2,3,target,261,5,50,1,1,distr2,251,9,50,3,2,11,5,11,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838174396,22,演说者,绿,1504838178859,far,target,156,91,50,3,1,distr1,183,55,50,1,3,distr2,315,44,50,2,2,27,89,54,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838174892,32,演说者,紫色,1504838178664,far,target,298,96,50,2,2,distr1,83,21,50,3,3,distr2,10,12,50,1,1,70,33,29,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838185603,23,演说者,黄,1504838187153,far,target,48,51,50,2,2,distr1,274,24,50,3,3,distr2,9,64,50,1,1,56,39,35,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838185871,33,演说者,灰色,1504838188678,close,distr2,109,1,50,2,1,target,54,12,50,1,3,distr1,41,31,50,3,2,11,11,19,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838192725,24,演说者,绿,1504838194418,far,target,95,49,50,1,3,distr1,229,41,50,2,2,distr2,357,4,50,3,1,62,36,26,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838200318,25,演说者,红,1504838204092,split,target,344,6,50,3,1,distr1,134,1,50,2,2,distr2,64,38,50,1,3,11,35,27,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838201115,34,演说者,棕色,1504838211276,close,distr1,16,39,50,2,2,distr2,357,46,50,1,3,target,21,28,50,3,1,7,18,13,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838209430,26,演说者,蓝,1504838210892,split,distr1,274,44,50,2,2,target,229,63,50,1,1,distr2,347,3,50,3,3,15,31,28,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838219226,27,演说者,深红,1504838220942,split,target,345,94,50,2,2,distr2,199,9,50,3,3,distr1,11,93,50,1,1,14,38,39,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838226542,28,演说者,黄,1504838307075,close,target,73,38,50,3,3,distr2,133,79,50,2,1,distr1,130,51,50,1,2,14,19,10,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838293615,35,演说者,绿色,1504838296495,split,distr1,115,93,50,2,3,target,112,71,50,1,1,distr2,62,9,50,3,2,6,30,35,false
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838301303,36,演说者,绿色,1504838303035,far,target,128,90,50,3,2,distr2,319,45,50,1,1,distr1,238,45,50,2,3,73,94,25,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838314660,29,演说者,柔绿,1504838318531,split,target,148,69,50,1,3,distr2,237,88,50,3,1,distr1,101,88,50,2,2,14,71,82,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838320740,37,演说者,黄色,1504838326258,split,target,60,79,50,1,1,distr2,45,12,50,2,3,distr1,75,99,50,3,2,11,33,37,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838323939,30,演说者,紫,1504838325339,far,target,278,97,50,3,1,distr2,135,83,50,1,3,distr1,92,18,50,2,2,69,69,26,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838333181,31,演说者,绿·,1504838334453,far,target,170,54,50,2,1,distr1,328,38,50,3,2,distr2,94,14,50,1,3,57,21,48,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838350555,32,演说者,不像红的紫,1504838364081,close,target,265,30,50,1,1,distr1,278,26,50,2,2,distr2,290,33,50,3,3,5,8,5,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838382894,33,演说者,绿,1504838387864,far,target,151,80,50,1,3,distr2,136,2,50,3,1,distr1,214,37,50,2,2,51,34,21,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838390675,38,倾听者,?,1504838423212,close,target,319,19,50,2,3,distr2,345,26,50,1,2,distr1,317,4,50,3,1,15,8,17,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838395963,34,演说者,鲜黄,1504838411241,split,target,63,63,50,2,2,distr2,37,23,50,3,3,distr1,75,39,50,1,1,12,27,21,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838410095,38,演说者,紫,1504838423212,close,target,319,19,50,2,3,distr2,345,26,50,1,2,distr1,317,4,50,3,1,15,8,17,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838425794,35,演说者,暗紫,1504838447371,far,target,216,13,50,1,3,distr2,349,53,50,3,2,distr1,104,64,50,2,1,45,33,79,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838431739,35,演说者,暗蓝,1504838447371,far,target,216,13,50,1,3,distr2,349,53,50,3,2,distr1,104,64,50,2,1,45,33,79,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838433013,39,演说者,蓝色,1504838434803,close,target,215,67,50,1,1,distr2,210,17,50,2,3,distr1,210,79,50,3,2,6,11,12,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838486273,40,演说者,蓝色,1504838488308,split,target,249,27,50,1,1,distr1,294,35,50,2,3,distr2,123,97,50,3,2,14,66,95,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838507319,41,演说者,浅色,1504838511207,close,distr2,348,42,50,3,2,target,1,31,50,1,1,distr1,358,69,50,2,3,13,7,14,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838508709,36,演说者,灰土,1504838511299,close,distr2,102,5,50,1,3,distr1,245,7,50,3,2,target,115,1,50,2,1,11,7,18,false
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838521020,37,演说者,橙黄,1504838541584,far,target,43,78,50,2,2,distr2,126,28,50,3,1,distr1,330,95,50,1,3,58,34,75,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838556104,42,演说者,黄色,1504838560547,split,target,69,93,50,3,1,distr2,297,92,50,1,2,distr1,74,39,50,2,3,19,97,81,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838566974,38,演说者,浅蓝,1504838586842,far,target,197,27,50,2,1,distr2,276,18,50,3,2,distr1,246,82,50,1,3,28,27,26,true
4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838573756,43,演说者,绿色,1504838578624,far,target,115,91,50,3,1,distr1,308,24,50,2,2,distr2,168,66,50,1,3,82,24,52,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838592855,39,演说者,深蓝,1504838605067,close,target,236,60,50,1,1,distr1,267,71,50,2,3,distr2,278,95,50,3,2,9,15,8,true
1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838611223,40,演说者,鲜绿,1504838621538,split,target,105,75,50,3,1,distr1,144,44,50,2,2,distr2,247,87,50,1,3,16,79,64,true
