index,gameid,epochTime,roundNum,sender,contents
5415,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747561915,18,"倾听者""""""紫藍"" 紅還是湖水藍",
5416,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747569508,18,演说者,紫紅
5417,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747580723,19,演说者,灰色
5418,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747597727,20,演说者,红
5419,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747620268,21,演说者,绿色
5420,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747641278,22,倾听者,紫灰還是綠
5421,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747663443,22,演说者,紫
5422,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747676913,23,演说者,紫色
5423,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747691649,24,演说者,紫
5424,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747713358,24,倾听者,全都是紫
5425,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747719635,24,倾听者,帶灰沒有?
5426,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747734547,24,演说者,沒有
5427,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747757195,25,演说者,浅紫色
5428,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747785170,26,演说者,紫色
5429,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747797378,27,演说者,红
5430,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747810639,28,演说者,米色
5431,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747820214,29,演说者,棕色
5432,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747839483,30,演说者,棕色
5433,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747849268,31,演说者,黄色
5434,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747863143,32,演说者,紫色
5435,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747880098,33,演说者,浅蓝色
5436,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747894386,34,演说者,浅紫色
5437,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747905938,35,演说者,灰色
5438,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747915666,36,演说者,紫
5439,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747924997,37,演说者,黄色
5440,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747936954,37,演说者,蓝
5441,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747953895,38,演说者,粉
5442,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747976775,39,演说者,浅
5443,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747994384,40,演说者,蓝色
5444,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748011296,41,演说者,黄色
5445,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748022299,42,演说者,绿色
5446,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748032272,43,演说者,紫
5447,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748047253,44,演说者,蓝色
5448,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748061208,45,演说者,绿
5449,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748073310,46,演说者,绿
5450,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748082322,47,演说者,灰色
5451,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748098862,48,演说者,黄绿
5452,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748120561,49,演说者,浅绿色
5453,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748142406,50,演说者,浅绿色
5454,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775806850,1,演说者,紫色
5455,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775831425,2,演说者,紫色
5456,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775842910,2,倾听者,什么紫色
5457,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775873030,2,演说者,浅紫色
5458,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775902895,3,演说者,绿色
5459,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775929396,3,倾听者,黄绿 还是青草绿
5460,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775939819,3,倾听者,还是蓝绿
5461,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775959968,3,演说者,草绿色
5462,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776010142,4,演说者,棕色
5463,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776033360,4,倾听者,是鸭屎绿吗
5464,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776075321,4,演说者,不灰色，不绿色，棕色
5465,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776119287,5,演说者,灰色
5466,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776176920,6,演说者,深紫色，紫色混合灰色
5467,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776218216,7,演说者,蓝色
5468,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776242403,8,演说者,明亮的橙色
5469,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776265928,9,演说者,蓝色混合绿色
5470,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776315062,10,演说者,更棕色，不橙色，不紫色
5471,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776345247,11,演说者,深蓝色
5472,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776376930,12,演说者,绿色与橙色...绿色与黄色
5473,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776449662,13,演说者,绿色混合蓝色
5474,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776505402,13,倾听者,不是暗绿？
5475,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776515797,13,倾听者,也不是亮绿
5476,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776565200,13,演说者,没错，不是深绿色，不是绿色
5477,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776586898,14,演说者,明亮的紫色
5478,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776605574,15,演说者,橙子
5479,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776622902,16,演说者,绿色
5480,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776649807,17,演说者,蓝色，不灰色，不紫色
5481,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776676698,18,演说者,蓝色混合灰色
5483,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776753908,20,演说者,蓝色有一点绿色
5484,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776771194,20,演说者,很难描述
5485,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776780369,20,倾听者,偏向翡翠？
5486,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776791072,20,演说者,不浅蓝色
5487,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776837838,21,演说者,蓝色
5488,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776847647,22,演说者,蓝色
5489,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776890268,23,演说者,最饱和的蓝色，不是紫色或灰色
5490,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776908010,23,倾听者,亮一点的那个蓝？
5491,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776938047,23,演说者,是的，更明亮的蓝色
5492,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776958814,24,演说者,棕色，不绿色
5493,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776981881,25,演说者,粉
5494,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777005872,25,演说者,不紫色，不蓝色
5495,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777007899,25,倾听者,红粉?
5496,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777035768,25,演说者,是
5497,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777061409,26,演说者,灰色混合紫色
5498,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777093718,27,演说者,紫色，不粉色
5499,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777105926,27,演说者,深紫色
5500,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777130622,28,演说者,鲜绿色
5501,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777139976,28,倾听者,最亮的
5502,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777165928,28,演说者,是
5503,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777183669,29,演说者,蓝绿
5504,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777217884,30,演说者,紫色
5505,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777238835,30,倾听者,我有红色 蓝色 跟灰绿
5506,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777249415,30,演说者,深蓝
5507,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777292026,31,演说者,最亮的颜色，橙色
5508,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777314038,32,演说者,亮蓝色
5509,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777328520,32,倾听者,亮度好像都差不多
5510,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777336180,32,演说者,没有紫色
5511,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777386197,33,演说者,深紫色，紫色混合灰色
5512,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777431631,34,演说者,蓝色，不绿色，不棕色
5513,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777471493,34,倾听者,没有蓝色呀
5514,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777499358,34,倾听者,不是最亮，也不是军绿？
5515,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777539187,34,演说者,是
5516,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777561686,35,演说者,深紫色
5517,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777581655,36,演说者,橙子
5518,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777631454,37,演说者,灰色与紫色...难以描述
5519,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777651310,37,倾听者,是藕色吗
5520,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777685309,37,倾听者,不是灰蓝 也不是灰（绿）？
5521,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777709121,37,演说者,是的，更接近莲花
5522,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777741037,38,演说者,与上次相同，更接近莲花
5523,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777753189,38,倾听者,带点灰色紫色？
5524,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777761800,38,倾听者,暗的？
5525,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777761807,38,演说者,不亮紫色，不橙色
5526,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777788319,39,演说者,明亮的黑发
5527,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777799421,39,倾听者,没有黑色啊
5528,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777821378,39,倾听者,浅一点的绿色吗
5529,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777855212,39,演说者,是的，一点绿色，最亮的颜色
5530,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777876574,40,演说者,深紫色
5531,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777894973,41,演说者,蓝色
5532,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777913309,42,演说者,明亮的紫色
5533,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777936308,43,演说者,橙子
5534,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777974563,44,演说者,亮蓝色
5535,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777997410,45,演说者,亮粉色
5536,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778015446,46,演说者,棕色
5537,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778031833,47,演说者,紫色
5538,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778057252,48,演说者,灰色...蓝灰色
5539,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778080870,49,演说者,鲜黄绿色
5540,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778101858,50,演说者,亮蓝色
5541,6511-7f013cf5-802d-42f5-907f-f55314675b82,1504778120245,50,倾听者,不是暗绿也不是灰蓝
5542,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504834028481,0,演说者,MM
5543,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837041717,1,演说者, 草色
5544,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837049385,1,演说者,深绿
5545,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837066211,1,"倾听者""""""hi"" 好?",
5546,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837079475,1,演说者, 你好
5547,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837095677,1,演说者,蓝色
5548,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837118453,2,演说者,紫色
5549,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837124628,2,演说者,蓝
5550,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837129343,2,演说者,蓝紫色
5551,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837143083,3,演说者,绿色
5552,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837167257,4,演说者,粉
5553,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837185491,5,演说者,棕色
5554,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837195920,6,演说者,绿色
5555,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837230505,7,演说者,红
5556,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837240804,8,演说者,蓝色
5557,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837273381,9,演说者,紫色
5558,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837286538,2,演说者,深绿
5559,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837297649,2,演说者,深鲜绿
5560,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837335428,10,演说者,棕色
5561,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837348713,3,演说者,浅紫
5562,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837355411,11,演说者,黄色
5563,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837359235,3,演说者,暗紫
5564,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837367227,4,演说者,紫色
5565,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837375055,12,演说者,深绿色
5566,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837429050,13,演说者,蓝色
5567,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837449540,14,演说者,绿色
5568,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837458855,14,倾听者,哪个？
5569,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837463627,5,倾听者,请描述颜色
5570,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837468001,5,演说者,紫色
5571,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837483971,14,演说者,亮
5572,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837521711,15,演说者,黄色
5573,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837577054,6,演说者,暗红
5574,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837584740,16,演说者,深绿色
5575,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837586433,6,演说者,暗土
5576,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837607403,17,演说者,粉
5577,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837635436,18,演说者,棕色
5578,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837682704,7,演说者,鲜绿
5579,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837702980,19,倾听者,?
5580,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837710889,19,演说者,绿色
5581,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837732650,20,演说者,灰色
5582,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837752517,8,演说者,最暗
5583,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837762390,9,演说者,土色
5584,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837779217,9,演说者,不是红不是绿
5585,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837794809,10,演说者,接近黄色
5586,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837821992,21,演说者,紫色
5587,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837831395,11,演说者,灰色
5588,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837833691,22,演说者,灰色
5589,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837845834,23,演说者,紫色
5590,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837875879,12,演说者,灰蓝色
5591,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837900059,13,演说者,绿色
5592,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837920549,24,演说者,灰色
5593,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837936796,25,演说者,蓝色
5594,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837944132,14,演说者,鲜紫
5595,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504837980277,26,倾听者,可以快一点吗?
5596,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504837983622,15,演说者,最鲜的绿
5597,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838015722,16,演说者,鲜紫
5598,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838025144,17,演说者,黄色
5599,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838027928,26,演说者,绿色
5600,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838036062,18,演说者,鲜蓝
5601,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838044506,27,演说者,灰
5602,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838061054,28,演说者,紫色
5603,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838061349,18,演说者,亮一点的蓝
5604,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838070567,29,演说者,红
5605,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838100985,30,演说者,浅色
5606,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838106278,19,演说者,红
5607,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838131006,31,演说者,橙
5608,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838132035,20,演说者,最柔的绿
5609,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838163853,21,演说者,最暗的紫
5610,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838174396,22,演说者,绿
5611,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838174892,32,演说者,紫色
5612,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838185603,23,演说者,黄
5613,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838185871,33,演说者,灰色
5614,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838192725,24,演说者,绿
5615,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838200318,25,演说者,红
5616,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838201115,34,演说者,棕色
5617,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838209430,26,演说者,蓝
5618,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838219226,27,演说者,深红
5619,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838226542,28,演说者,黄
5620,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838293615,35,演说者,绿色
5621,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838301303,36,演说者,绿色
5622,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838314660,29,演说者,柔绿
5623,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838320740,37,演说者,黄色
5624,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838323939,30,演说者,紫
5625,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838333181,31,演说者,绿·
5626,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838350555,32,演说者,不像红的紫
5627,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838382894,33,演说者,绿
5628,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838390675,38,倾听者,?
5629,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838395963,34,演说者,鲜黄
5630,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838410095,38,演说者,紫
5631,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838425794,35,演说者,暗紫
5632,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838431739,35,演说者,暗蓝
5633,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838433013,39,演说者,蓝色
5634,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838486273,40,演说者,蓝色
5635,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838507319,41,演说者,浅色
5636,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838508709,36,演说者,灰土
5637,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838521020,37,演说者,橙黄
5638,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838556104,42,演说者,黄色
5639,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838566974,38,演说者,浅蓝
5640,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838573756,43,演说者,绿色
5641,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838592855,39,演说者,深蓝
5642,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838611223,40,演说者,鲜绿
5643,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838629060,41,演说者,紫色
5644,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838648030,42,演说者,黄
5645,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838651011,44,演说者,蓝色
5646,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838655289,42,演说者,土黄
5647,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838657847,45,演说者,蓝色
5648,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838671577,46,演说者,黄色
5649,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838679322,43,演说者,最深德吕
5650,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838682941,43,演说者,的绿
5651,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838697947,44,演说者,绿
5652,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838737205,45,演说者,最深的蓝
5653,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838764320,47,倾听者,?
5654,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838772386,46,演说者,最深的绿
5655,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838784303,47,演说者,紫色
5656,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838802922,47,演说者,灰
5657,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838808858,48,演说者,蓝色
5658,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838835144,48,演说者,深紫
5659,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838860928,49,倾听者,????
5660,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838909779,49,演说者,最深的紫
5661,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838917003,49,演说者,棕色
5662,4599-16e8bc12-bafc-4eb5-b016-22d927657f8c,1504838935210,50,演说者,浅黄色
5663,1821-ffa7f0d2-4ef4-45c7-b807-a36ac4beacc0,1504838960430,50,演说者,最深的紫
5664,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892362757,1,演说者,最深的绿
5665,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892373469,2,演说者,最鲜的绿
5666,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892389163,3,演说者,深红
5667,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892405386,4,演说者,灰
5668,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892419390,5,演说者,暗紫
5669,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892429697,6,演说者,红
5670,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892442763,7,演说者,红
5671,0356-6647c165-def9-4400-8989-c1e7caaac37e,1504892487354,8,演说者,绿
